"GenusspeciesAmazonfishbase2";"Genusspecies.Amazon.fishbase";"Genusspecies.base.morpho";"EdHd";"MoBd";"JlHd";"EhBd";"BlBd";"HdBd";"PFiBd";"PFlBl";"CFdCPd";"Length";"spAmazFish"
"Laimosemion_geayi";"Laimosemion.geayi";"Laimosemion.geayi";0.5143583125;0.6558466336;0.1994635799;0.576755569;4.9051986158;0.6524650991;0.3791134327;0.1532966738;2.0217976428;5;"Laimosemion_geayi"
"Laimosemion_kirovskyi";"Laimosemion.kirovskyi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Laimosemion_kirovskyi"
"Laimosemion_lyricauda";"Laimosemion.lyricauda";"Laimosemion.lyricauda";0.4546177385;0.4893394778;0.4365377202;0.4651018573;5.207675731;0.6434374128;0.3565780906;0.1948758654;1.4449901319;6;"NO_INFO"
"Laimosemion_rectocaudatus";"Laimosemion.rectocaudatus";"Laimosemion.rectocaudatus";0.5422509474;0.5423566196;0.2864177583;0.4753648708;5.2948201325;0.5868070841;0.3171469529;0.1548635212;2.2707828965;6;"Laimosemion_rectocaudatus"
"Laimosemion_romeri";"Laimosemion.romeri";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Laimosemion_romeri"
"Laimosemion_strigatus";"Laimosemion.strigatus";"Laimosemion.strigatus";0.624444393;0.6544319378;0.264867763;0.4799572897;5.8338280189;0.640118894;0.3389708422;0.1301704709;2.0413582117;6;"Laimosemion_strigatus"
"Laimosemion_uakti";"Laimosemion.uakti";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Laimosemion_uakti"
"Laimosemion_uatuman";"Laimosemion.uatuman";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Laimosemion_uatuman"
"Lamontichthys_filamentosus";"Lamontichthys.filamentosus";"Lamontichthys.filamentosus";0.1718203398;0;0;0.5292075472;7.717;0.6040754717;0;0.2348796213;10.125;17;"Lamontichthys_filamentosus"
"Lamontichthys_stibaros";"Lamontichthys.stibaros";"Lamontichthys.stibaros";0.3459141891;0;0;0.6489060537;9.2240386959;0.7371529275;0;0.2609547542;9.8571428571;24;"Lamontichthys_stibaros"
"Lasiancistrus_guacharote";"Lasiancistrus.guacharote";"Lasiancistrus.guacharote";0.2482857143;0;0;0.6834874818;5.3020632178;0.8300301521;0;0.3076721554;2.3324549447;11;"NO_INFO"
"Lasiancistrus_heteracanthus";"Lasiancistrus.heteracanthus";"Lasiancistrus.heteracanthus";0.3715385384;0;0;0.7009375;6.6042083333;0.8335833333;0;0.2978845559;2.9920986349;15;"Lasiancistrus_heteracanthus"
"Lasiancistrus_schomburgkii";"Lasiancistrus.schomburgkii";"Lasiancistrus.schomburgkii";0.35608;0;0;0.6391446965;5.8411829711;0.8770545002;0;0.3234474474;2.3559140553;8;"Lasiancistrus_schomburgkii"
"Lebiasina_bimaculata";"Lebiasina.bimaculata";"Lebiasina.bimaculata";0.5106179453;0.6171512435;0.2688816615;0.5941156638;4.363184721;0.4664928008;0.2178810837;0.1363815082;2.2373758852;16;"Lebiasina_bimaculata"
"Lebiasina_intermedia";"Lebiasina.intermedia";"Lebiasina.intermedia";0.4575431235;0.5068355808;0.3671718391;0.5278807607;2.8077813171;0.5014691599;0.1900040891;0.1929397806;2.7411681859;11;"Lebiasina_intermedia"
"Lebiasina_yepezi";"Lebiasina.yepezi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Lebiasina_yepezi"
"Leiarius_marmoratus";"Leiarius.marmoratus";"Leiarius.marmoratus";0.2952777778;0.3614153023;0.3653611111;0.6776536919;4.8250207814;0.6505475442;0.2896382233;0.2670679046;3.7268193775;100;"Leiarius_marmoratus"
"Leiarius_pictus";"Leiarius.pictus";"Leiarius.pictus";0.3663369749;0.2838289108;0.3514491505;0.5805555;4.8391289568;0.5802355576;0.1612709712;0.1651280992;3.9958225492;60;"Leiarius_pictus"
"Lepidosiren_paradoxa";"Lepidosiren.paradoxa";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Lepidosiren_paradoxa"
"Leporacanthicus_galaxias";"Leporacanthicus.galaxias";"Leporacanthicus.galaxias";0.3670396208;0;0;0.6125577295;4.0287706741;0.6684333101;0;0.3266801789;4.0874044156;21;"Leporacanthicus_galaxias"
"Leporacanthicus_heterodon";"Leporacanthicus.heterodon";"Leporacanthicus.heterodon";0.274564407;0;0;0.7422373355;4.7795325332;0.8494670771;0;0.2789500621;2.275034304;10;"Leporacanthicus_heterodon"
"Leporacanthicus_joselimai";"Leporacanthicus.joselimai";"Leporacanthicus.joselimai";0.3214521834;0;0;0.8168208768;4.8727801484;0.8520568395;0;0.3110275533;2.8945180068;10;"Leporacanthicus_joselimai"
"Leporellus_vittatus";"Leporellus.vittatus";"Leporellus.vittatus";0.4503205269;0.2928721973;0.2039533109;0.4372899013;3.8583458328;0.5499631046;0.1961315308;0.1542298072;1.9398270827;24;"Leporellus_vittatus"
"Leporinus_acutidens";"Leporinus.acutidens";"Leporinus.acutidens";0.399287842;0.5368592676;0.4684724584;0.5323997276;2.8109563471;0.4350959834;0.2373943807;0.1871158366;3.0017387795;33;"NO_INFO"
"Leporinus_affinis";"Leporinus.affinis";"Leporinus.affinis";0.2765;0.4150342906;0.3165454545;0.425525075;3.6753857694;0.471495928;0.200760823;0.1458072755;3.6881483268;25;"Leporinus_affinis"
"Leporinus_agassizii";"Leporinus.agassizii";"Leporinus.agassizii";0.3715828947;0.4337606742;0.2405064162;0.4878269663;3.0022550562;0.4898932584;0.2314719101;0.1500310441;3.0453622617;19.462;"Leporinus_agassizii"
"Leporinus_alternus";"Leporinus.alternus";"Leporinus.alternus";0.5051820364;0.28305657;0.3377186719;0.3779471055;4.2822364474;0.6001331019;0.1887038198;0.161172331;3.5625371271;10.675;"Leporinus_alternus"
"Leporinus_amazonicus";"Leporinus.amazonicus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_amazonicus"
"Leporinus_arcus";"Leporinus.arcus";"Leporinus.arcus";0.3734214201;0.3890120163;0.2118072261;0.4991795689;3.0814166209;0.4184100624;0.2813808774;0.1787857475;2.2093081569;40;"NO_INFO"
"Leporinus_aripuanaensis";"Leporinus.aripuanaensis";"Leporinus.aripuanaensis";0.4656981904;0.511690587;0.3453620552;0.523880098;2.9266618625;0.4971965511;0.1893153185;0.1807471958;2.7820030135;9;"Leporinus_aripuanaensis"
"Leporinus_bimaculatus";"Leporinus.bimaculatus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_bimaculatus"
"Leporinus_bleheri";"Leporinus.bleheri";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_bleheri"
"Leporinus_britskii";"Leporinus.britskii";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_britskii"
"Leporinus_brunneus";"Leporinus.brunneus";"Leporinus.brunneus";0.3859039801;0.40414568;0.2141240857;0.5499225107;4.6009686168;0.5521987602;0.254203797;0.1221042349;2.75;26;"Leporinus_brunneus"
"Leporinus_cylindriformis";"Leporinus.cylindriformis";"Leporinus.cylindriformis";0.4660454545;0.4014009947;0.2576363636;0.4982687872;4.664264907;0.5036255315;0.2597391449;0.1406501342;2.8060149254;15.522;"Leporinus_cylindriformis"
"Leporinus_desmotes";"Leporinus.desmotes";"Leporinus.desmotes";0.4371832006;0.3581695134;0.4428855902;0.5018047051;4.6964872704;0.712085079;0.2685787947;0.1657357341;3.0776699029;18;"Leporinus_desmotes"
"Leporinus_ecuadorensis";"Leporinus.ecuadorensis";"Leporinus.ecuadorensis";0.3748224774;0.3350339242;0.2629964057;0.4751110143;3.3060086708;0.4285413739;0.2824984409;0.1774045455;2.2896632114;25;"NO_INFO"
"Leporinus_falcipinnis";"Leporinus.falcipinnis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_falcipinnis"
"Leporinus_fasciatus";"Leporinus.fasciatus";"Leporinus.fasciatus";0.4596708075;0.5218828861;0.3079378882;0.4713898751;3.9932458254;0.5420848043;0.2020191817;0.162143339;3.2017164429;30;"Leporinus_fasciatus"
"Leporinus_friderici";"Leporinus.friderici";"Leporinus.friderici";0.3762258161;0.5237809393;0.2270569939;0.5456352487;2.9582431723;0.4460759293;0.2731105727;0.1553047931;3.876617284;40;"Leporinus_friderici"
"Leporinus_gomesi";"Leporinus.gomesi";"Leporinus.gomesi";0.448201277;0.4515441844;0.3683885562;0.5142862061;3.1540417157;0.4831000051;0.2218614801;0.1780406043;2.4561034385;16;"Leporinus_gomesi"
"Leporinus_granti";"Leporinus.granti";"Leporinus.granti";0.5084590164;0.4417358446;0.1410163934;0.4902649245;3.5529556341;0.5099524323;0.2233090061;0.1543996367;2.3825062219;25;"Leporinus_granti"
"Leporinus_guttatus";"Leporinus.guttatus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_guttatus"
"Leporinus_holostictus";"Leporinus.holostictus";"Leporinus.holostictus";0.5512588483;0.2845863963;0.2634104028;0.3601881585;4.0247074122;0.6195363711;0.175698628;0.137723781;3.5883888748;9.73;"Leporinus_holostictus"
"Leporinus_jamesi";"Leporinus.jamesi";"Leporinus.jamesi";0.4803214443;0.5024290537;0.4079623068;0.5070368754;3.7418881801;0.4695726534;0.2769923374;0.1690204496;2.7734627389;15.93;"Leporinus_jamesi"
"Leporinus_jatuncochi";"Leporinus.jatuncochi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_jatuncochi"
"Leporinus_klausewitzi";"Leporinus.klausewitzi";"Leporinus.klausewitzi";0.3446255148;0.4835206771;0.184458738;0.5115075477;3.1444366072;0.5059762067;0.2035790778;0.1704876833;2.4608923063;21.1937;"Leporinus_klausewitzi"
"Leporinus_maculatus";"Leporinus.maculatus";"Leporinus.maculatus";0.4860976084;0.4181474681;0.2682286603;0.5414118575;4.1579083142;0.5463057103;0.2733121899;0.1371632324;3.3802983799;20;"Leporinus_maculatus"
"Leporinus_melanostictus";"Leporinus.melanostictus";"Leporinus.melanostictus";0.3850422693;0.5857483168;0.3331840899;0.5760393534;3.0453818557;0.5631784883;0.2783107134;0.1801184087;2.7200654474;28;"Leporinus_melanostictus"
"Leporinus_moralesi";"Leporinus.moralesi";"Leporinus.moralesi";0.4941176471;0.3542317568;0.5145617647;0.4490430955;3.9594912531;0.5375868045;0.2656311269;0.1439798834;2.7237947887;30;"Leporinus_moralesi"
"Leporinus_multifasciatus";"Leporinus.multifasciatus";"Leporinus.multifasciatus";0.5061962167;0.3520879696;0.266465438;0.362106733;3.912300912;0.4654972291;0.1550639263;0.1221193377;3.9286428571;17.411;"Leporinus_multifasciatus"
"Leporinus_nattereri";"Leporinus.nattereri";"Leporinus.nattereri";0.4123949434;0.5202446732;0.3745996566;0.4268102468;3.4260901559;0.5501902065;0.1999474386;0.1124831531;2.8321856042;14.036;"Leporinus_nattereri"
"Leporinus_niceforoi";"Leporinus.niceforoi";"Leporinus.niceforoi";0.5154784814;0.5072679739;0.3826182716;0.5769019608;5.0976013072;0.5875751634;0.2549869281;0.1505321611;2.764418286;9.4604;"Leporinus_niceforoi"
"Leporinus_nigrotaeniatus";"Leporinus.nigrotaeniatus";"Leporinus.nigrotaeniatus";0.4493223939;0.3244144833;0.2963498036;0.4247071451;4.5446077636;0.5371753886;0.1816298716;0.1199371316;3.5463917526;40;"Leporinus_nigrotaeniatus"
"Leporinus_obtusidens";"Leporinus.obtusidens";"Leporinus.obtusidens";0.3229252345;0.4035663642;0.2520328589;0.4746190605;3.2295063155;0.3936320194;0.2335431677;0.1421308975;2.4201362969;76;"NO_INFO"
"Leporinus_octofasciatus";"Leporinus.octofasciatus";"Leporinus.octofasciatus";0.3979161534;0.433533945;0.2291216833;0.5080050233;3.431214444;0.4735556303;0.2632908091;0.170294;2.2167333333;24;"NO_INFO"
"Leporinus_octomaculatus";"Leporinus.octomaculatus";"Leporinus.octomaculatus";0.4414668265;0.3423001138;0.2861310951;0.4302953163;3.9060201447;0.6124172368;0.2079942234;0.1640101893;2.795955832;7;"Leporinus_octomaculatus"
"Leporinus_ortomaculatus";"Leporinus.ortomaculatus";"Leporinus.ortomaculatus";0.4706118073;0.3881050946;0.3125967964;0.4537306438;3.4896213704;0.4507478862;0.2328552459;0.1770901532;1.8196546016;12.979;"Leporinus_ortomaculatus"
"Leporinus_pachyurus";"Leporinus.pachyurus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_pachyurus"
"Leporinus_parae";"Leporinus.parae";"Leporinus.parae";0.4303531914;0.4535892862;0.342855227;0.4152564304;3.0685092932;0.482411712;0.1551105853;0.1732692577;2.0661452005;23;"Leporinus_parae"
"Leporinus_paralternus";"Leporinus.paralternus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Leporinus_pearsoni";"Leporinus.pearsoni";"Leporinus.pearsoni";0.4654643239;0.3412302424;0.2049895816;0.4278292563;4.0121466415;0.5219308237;0.1966095218;0.1666755189;2.2774722731;12.53;"Leporinus_pearsoni"
"Leporinus_pellegrinii";"Leporinus.pellegrinii";"Leporinus.pellegrinii";0.552375844;0.3650399005;0.2464188805;0.3861531058;4.2693287083;0.6354814132;0.1560632795;0.1374240649;3.4926754442;12;"Leporinus_pellegrinii"
"Leporinus_pitingai";"Leporinus.pitingai";"Leporinus.pitingai";0.5164520744;0.5765481222;0.3202581761;0.4925532538;3.5244762531;0.3914767806;0.1906262821;0.1667362641;2.3027992761;32;"Leporinus_pitingai"
"Leporinus_reinhardti";"Leporinus.reinhardti";"Leporinus.reinhardti";0.3370105263;0.4269080343;0.2543789474;0.4682349597;3.4264974496;0.5000710627;0.1911640075;0.1613046938;2.4682500113;17;"NO_INFO"
"Leporinus_reticulatus";"Leporinus.reticulatus";"Leporinus.reticulatus";0.3991166219;0.2374514295;0.2445919698;0.499964908;4.1089701463;0.4795860423;0.2382170726;0.1385117771;2.9632060208;7;"Leporinus_reticulatus"
"Leporinus_sexstriatus";"Leporinus.sexstriatus";"Leporinus.sexstriatus";0.3805662736;0.4594838871;0.2405956198;0.5979367949;4.3009474537;0.5734899956;0.3175902263;0.1671258447;2.6882212169;8;"Leporinus_sexstriatus"
"Leporinus_steyermarki";"Leporinus.steyermarki";"Leporinus.steyermarki";0.5381057032;0.4765814493;0.2718959873;0.561366614;3.386407767;0.4371888333;0.2711526187;0.1573561157;2.1655839094;30;"Leporinus_steyermarki"
"Leporinus_striatus";"Leporinus.striatus";"Leporinus.striatus";0.5624824224;0.330854855;0.1440501859;0.4786959391;3.7872339302;0.450539839;0.239368208;0.1949566938;3.256520758;25;"Leporinus_striatus"
"Leporinus_subniger";"Leporinus.subniger";"Leporinus.subniger";0.4010098372;0.5043982781;0.25798729;0.5312317852;3.4241116548;0.6142616508;0.2877890965;0.1630091547;2.7921647225;9.913;"Leporinus_subniger"
"Leporinus_taeniofasciatus";"Leporinus.taeniofasciatus";"Leporinus.taeniofasciatus";0.4653466423;0.5204573463;0.3313971314;0.5339091761;2.9428447785;0.4753283727;0.2238275266;0.180936375;2.8071572957;13;"NO_INFO"
"Leporinus_trifasciatus";"Leporinus.trifasciatus";"Leporinus.trifasciatus";0.3393939394;0.4582273615;0.1855181818;0.5499685866;3.7624830252;0.5873317873;0.237196612;0.1632630085;2.3158520601;16.4199;"Leporinus_trifasciatus"
"Leporinus_trimaculatus";"Leporinus.trimaculatus";"Leporinus.trimaculatus";0.4497065649;0.4824770303;0.3358055602;0.4864148715;2.7520565797;0.4138689635;0.218883852;0.1804670884;2.8293857397;23;"Leporinus_trimaculatus"
"Leporinus_uatumaensis";"Leporinus.uatumaensis";"Leporinus.uatumaensis";0.3077327204;0.4464440061;0.2926120506;0.4747382963;3.8815998463;0.4499752517;0.2013105502;0.140158919;2.7382319452;10;"NO_INFO"
"Leporinus_unitaeniatus";"Leporinus.unitaeniatus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Leporinus_vanzoi";"Leporinus.vanzoi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leporinus_vanzoi"
"Leporinus_wolfei";"Leporinus.wolfei";"Leporinus.wolfei";0.3542936551;0.631724875;0.3235006159;0.6087642639;3.4583508849;0.5972085128;0.2714344095;0.1666393973;2.4430553341;30;"Leporinus_wolfei"
"Leptagoniates_pi";"Leptagoniates.pi";"Leptagoniates.pi";0.6349510319;0.5310401921;0.490929717;0.4797673745;2.8116478331;0.397710998;0.2231466534;0.1343229309;4.1141931596;3;"Leptagoniates_pi"
"Leptagoniates_steindachneri";"Leptagoniates.steindachneri";"Leptagoniates.steindachneri";0.5996664355;0.5409526596;0.3636102418;0.452636111;4.3938724875;0.4418283733;0.1877085444;0.1703086282;2.8138815742;8;"Leptagoniates_steindachneri"
"Lepthoplosternum_altamazonicum";"Lepthoplosternum.altamazonicum";"Lepthoplosternum.altamazonicum";0.3379948456;0.0601211595;0.1449997888;0.360743047;3.5800770722;0.571259624;0.1961962687;0.2696629213;1.3683490343;5;"Lepthoplosternum_altamazonicum"
"Lepthoplosternum_beni";"Lepthoplosternum.beni";"Lepthoplosternum.beni";0.3338761905;0.1382665062;0.2492634921;0.3909927048;3.6829168157;0.4268153881;0.1998430945;0.1709341995;1.3119141464;5;"Lepthoplosternum_beni"
"Lepthoplosternum_stellatum";"Lepthoplosternum.stellatum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Lepthoplosternum_stellatum"
"Lepthoplosternum_ucamara";"Lepthoplosternum.ucamara";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Lepthoplosternum_ucamara"
"Leptobrycon_jatuaranae";"Leptobrycon.jatuaranae";"Leptobrycon.jatuaranae";0.6222484356;0.5503688217;0.7407580851;0.5240118369;3.2057119236;0.5895297318;0.2008709057;0.1658569852;3.1214946094;3;"Leptobrycon_jatuaranae"
"Leptocharacidium_omospilus";"Leptocharacidium.omospilus";"Leptocharacidium.omospilus";0.4502139094;0.3486233637;0.1908310139;0.5059286663;4.4386027319;0.4309804433;0.1739075444;0.2785863249;2.4295256164;7;"Leptocharacidium_omospilus"
"Leptodoras_acipenserinus";"Leptodoras.acipenserinus";"Leptodoras.acipenserinus";0.2507307692;0;0.0773022968;0.5169775281;6.1798202247;0.5842696629;0;0.1826332172;3.5217391304;20;"Leptodoras_acipenserinus"
"Leptodoras_cataniai";"Leptodoras.cataniai";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leptodoras_cataniai"
"Leptodoras_copei";"Leptodoras.copei";"Leptodoras.copei";0.2770145329;0;0.0096122846;0.5678556701;5.3608350515;0.7526494845;0;0.1940303961;3.1769642857;14;"Leptodoras_copei"
"Leptodoras_hasemani";"Leptodoras.hasemani";"Leptodoras.hasemani";0.339409789;0;0.0083196463;0.5906740685;5.1896799627;0.7427798779;0;0.2132253241;4.7677428143;17;"Leptodoras_hasemani"
"Leptodoras_juruensis";"Leptodoras.juruensis";"Leptodoras.juruensis";0.2766956522;0;0.0105722835;0.5653484429;8.1009462808;0.6665990407;0;0.1681883718;2.88;29;"Leptodoras_juruensis"
"Leptodoras_linnelli";"Leptodoras.linnelli";"Leptodoras.linnelli";0.4218439755;0;-1.11577413974828e-16;0.5570824742;5.3712886598;0.7528556701;0;0.2442616815;3.9285980072;23;"Leptodoras_linnelli"
"Leptodoras_marki";"Leptodoras.marki";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leptodoras_marki"
"Leptodoras_myersi";"Leptodoras.myersi";"Leptodoras.myersi";0.3185580181;0;0.0023089795;0.6307260274;7.1654383562;0.7398493151;0;0.2248579081;3.2635789474;8;"Leptodoras_myersi"
"Leptodoras_nelsoni";"Leptodoras.nelsoni";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Leptodoras_oyakawai";"Leptodoras.oyakawai";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leptodoras_oyakawai"
"Leptodoras_praelongus";"Leptodoras.praelongus";"Leptodoras.praelongus";0.3440128205;0;0.0109742761;0.5818909091;4.8818545455;0.7090909091;0;0.2049500562;5.453727988;18;"Leptodoras_praelongus"
"Leptorhamdia_essequibensis";"Leptorhamdia.essequibensis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"NO_INFO"
"Leptorhamdia_marmorata";"Leptorhamdia.marmorata";"Leptorhamdia.marmorata";0.5452005101;0.6738779195;0.3754683293;0.9498993079;8.5090808083;0.8167635008;0.4766371149;0.1400361479;1.4758164334;16.235;"Leptorhamdia_marmorata"
"Leptorhamdia_schultzi";"Leptorhamdia.schultzi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Leptorhamdia_schultzi"
"Limatulichthys_griseus";"Limatulichthys.griseus";"Limatulichthys.griseus";0.3070169177;0;0;0.5985306426;11.9734027713;0.6513996094;0;0.1264524272;6.9297129119;18;"Limatulichthys_griseus"
"Liosomadoras_morrowi";"Liosomadoras.morrowi";"Liosomadoras.morrowi";0.2217592491;0.350772385;0.1250246716;0.4134772223;2.7619872439;0.4605424622;0.1589360832;0.1735794068;2.1902089134;36.629;"Liosomadoras_morrowi"
"Liosomadoras_oncinus";"Liosomadoras.oncinus";"Liosomadoras.oncinus";0.2258787152;0.3821610203;0.2494320692;0.4586808544;3.7955402551;0.4959549331;0.1245442454;0.2296395854;3.2692884615;17;"Liosomadoras_oncinus"
"Lipopterichthys_carrioni";"Lipopterichthys.carrioni";"Lipopterichthys.carrioni";0.183184645;0;0;0.7775901639;6.6722131148;0.8250655738;0;0.2637215759;2.4912715369;8;"Lipopterichthys_carrioni"
"Lithodoras_dorsalis";"Lithodoras.dorsalis";"Lithodoras.dorsalis";0.4139872652;0.1602372505;0.4370814911;0.3395803088;4.4720710509;0.4425855336;0.0802117864;0.2590344818;4.0833610599;100;"Lithodoras_dorsalis"
"Lithoxus_bovallii";"Lithoxus.bovallii";"Lithoxus.bovallii";0.3836896752;0;0;0.6300485024;7.2066294279;0.6542192492;0;0.2264744346;2.2051712362;4;"Lithoxus_bovallii"
"Lonchogenys_ilisha";"Lonchogenys.ilisha";"Lonchogenys.ilisha";0.6688707033;0.6686642054;0.4434739427;0.7115018255;3.0595386216;0.599681808;0.2609827238;0.174916;3.428364619;6;"Lonchogenys_ilisha"
"Loricaria_birindellii";"Loricaria.birindellii";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Loricaria_birindellii"
"Loricaria_cataphracta";"Loricaria.cataphracta";"Loricaria.cataphracta";0.4386014354;0;0;0.5764108339;8.6636866116;0.6116314078;0;0.1310953126;15.4520607375;30;"Loricaria_cataphracta"
"Loricaria_clavipinna";"Loricaria.clavipinna";"Loricaria.clavipinna";0.4294565901;0;0;0.6211325878;10.0760682656;0.6990238542;0;0.1746421782;11.2182427209;18;"Loricaria_clavipinna"
"Loricaria_lundbergi";"Loricaria.lundbergi";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Loricaria_lundbergi"
"Loricaria_pumila";"Loricaria.pumila";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Loricaria_pumila"
"Loricaria_simillima";"Loricaria.simillima";"Loricaria.simillima";0.2525993884;0;0;0.54865625;8.7863020833;0.7153125;0;0.1683918505;11.1803333333;18;"Loricaria_simillima"
"Loricaria_spinulifera";"Loricaria.spinulifera";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Loricaria_spinulifera"
"Loricariichthys_acutus";"Loricariichthys.acutus";"Loricariichthys.acutus";0.3299802684;0.2792817079;0.3527370953;0.5287301891;4.7559646934;0.5469018774;0.2556209592;0.1837787455;2.551867315;20;"Loricariichthys_acutus"
"Loricariichthys_cashibo";"Loricariichthys.cashibo";"Loricariichthys.cashibo";0.3229562619;0.2473559274;0.2989221294;0.5485191714;4.7033467084;0.5612304997;0.2290775266;0.1996909471;2.5904593128;13;"Loricariichthys_cashibo"
"Loricariichthys_chanjoo";"Loricariichthys.chanjoo";"Loricariichthys.chanjoo";0.2238383206;0;0;0.6162029992;8.4019405101;0.7484490226;0;0.1648854489;6.4677702181;23;"Loricariichthys_chanjoo"
"Loricariichthys_hauxwelli";"Loricariichthys.hauxwelli";"Loricariichthys.hauxwelli";0.3458068839;0.2227389632;0.3070280937;0.5362859327;4.5822246955;0.5527842127;0.2015370273;0.2116681258;2.7620435218;18;"Loricariichthys_hauxwelli"
"Loricariichthys_maculatus";"Loricariichthys.maculatus";"Loricariichthys.maculatus";0.3582318261;0;0;0.4583333333;8.3756458333;0.5347638889;0;0.1410803313;8.8646921614;23.8182146182;"Loricariichthys_maculatus"
"Loricariichthys_nudirostris";"Loricariichthys.nudirostris";"Loricariichthys.nudirostris";0.3299802684;0.2792817079;0.3527370953;0.5287301891;4.7559646934;0.5469018774;0.2556209592;0.1837787455;2.551867315;20;"Loricariichthys_nudirostris"
"Loricariichthys_platymetopon";"Loricariichthys.platymetopon";"Loricariichthys.platymetopon";0.29816875;0;0;0.4831498238;8.5230615892;0.4999125153;0;0.1575170546;5.4197419355;30;"Loricariichthys_platymetopon"
"Loricariichthys_stuebelii";"Loricariichthys.stuebelii";"Loricariichthys.stuebelii";0.3259734682;0.3012982704;0.3188533947;0.5477246053;4.5702354958;0.5537508589;0.2489414042;0.1931661767;2.595767886;19;"Loricariichthys_stuebelii"
