"","BvNiv2","bio_mn1","bio_std1","bio_cv1","bio_mn2","bio_std2","bio_cv2","bio_mn3","bio_std3","bio_cv3","bio_mn4","bio_std4","bio_cv4","bio_mn5","bio_std5","bio_cv5","bio_mn6","bio_std6","bio_cv6","bio_mn7","bio_std7","bio_cv7","bio_mn8","bio_std8","bio_cv8","bio_mn9","bio_std9","bio_cv9","bio_mn10","bio_std10","bio_cv10","bio_mn11","bio_std11","bio_cv11","bio_mn12","bio_std12","bio_cv12","bio_mn13","bio_std13","bio_cv13","bio_mn14","bio_std14","bio_cv14","bio_mn15","bio_std15","bio_cv15","bio_mn16","bio_std16","bio_cv16","bio_mn17","bio_std17","bio_cv17","bio_mn18","bio_std18","bio_cv18","bio_mn19","bio_std19","bio_cv19","prec_mn1","prec_std1","prec_cv1","prec_mn2","prec_std2","prec_cv2","prec_mn3","prec_std3","prec_cv3","prec_mn4","prec_std4","prec_cv4","prec_mn5","prec_std5","prec_cv5","prec_mn6","prec_std6","prec_cv6","prec_mn7","prec_std7","prec_cv7","prec_mn8","prec_std8","prec_cv8","prec_mn9","prec_std9","prec_cv9","prec_mn10","prec_std10","prec_cv10","prec_mn11","prec_std11","prec_cv11","prec_mn12","prec_std12","prec_cv12","tmax_mn1","tmax_std1","tmax_cv1","tmax_mn2","tmax_std2","tmax_cv2","tmax_mn3","tmax_std3","tmax_cv3","tmax_mn4","tmax_std4","tmax_cv4","tmax_mn5","tmax_std5","tmax_cv5","tmax_mn6","tmax_std6","tmax_cv6","tmax_mn7","tmax_std7","tmax_cv7","tmax_mn8","tmax_std8","tmax_cv8","tmax_mn9","tmax_std9","tmax_cv9","tmax_mn10","tmax_std10","tmax_cv10","tmax_mn11","tmax_std11","tmax_cv11","tmax_mn12","tmax_std12","tmax_cv12","tmin_mn1","tmin_std1","tmin_cv1","tmin_mn2","tmin_std2","tmin_cv2","tmin_mn3","tmin_std3","tmin_cv3","tmin_mn4","tmin_std4","tmin_cv4","tmin_mn5","tmin_std5","tmin_cv5","tmin_mn6","tmin_std6","tmin_cv6","tmin_mn7","tmin_std7","tmin_cv7","tmin_mn8","tmin_std8","tmin_cv8","tmin_mn9","tmin_std9","tmin_cv9","tmin_mn10","tmin_std10","tmin_cv10","tmin_mn11","tmin_std11","tmin_cv11","tmin_mn12","tmin_std12","tmin_cv12"
"22","Abuna",218.072978304,3.38897343828,1.55405473187773,94.4385272847,7.50815915168,7.95031367764287,65.6252465483,2.34477198096,3.57297245235377,1328.05062459,109.923794959,8.27707866881475,278.301117686,6.92004150455,2.48653025977341,135.678500986,2.29423239656,1.69093288906304,142.6226167,7.30212932593,5.11989577451779,229.230769231,3.01453851726,1.31506713840069,198.529257068,4.82970673032,2.43274306349,232.019723866,2.56838210612,1.10696714198459,198.526627219,4.83013031308,2.43298865282779,1916.10979619,154.316798617,8.05365114900222,256.317554241,12.3405976075,4.81457372049395,20.8895463511,11.4413992683,54.770932197374,52.0532544379,4.22156624472,8.11009088731688,738.974358974,49.32712259,6.67507904583947,110.656147272,36.7535742963,33.2142182810299,709.57790927,76.0997261624,10.7246470286385,113.962524655,41.1559857572,36.1136135600646,253.976988823,10.9518759215,4.31215283410282,250.642340565,12.6996723846,5.06685037969734,228.313609467,33.6878524967,14.7550785848222,195.349769888,14.2106330725,7.2744560081373,122.504273504,9.53364305583,7.78229426871276,32.325443787,6.29788195434,19.4827393425385,20.8895463511,11.4413992683,54.770932197374,57.4411571335,19.7904037664,34.4533514887327,131.442472058,25.6739943983,19.5324950880193,166.989480605,10.619404407,6.35932537099108,226.487179487,11.4330800255,5.04800318119386,229.747534517,27.0531054587,11.7751450589335,270.094674556,5.08535733392,1.88280548007089,271.025641026,4.18066681481,1.54253553242549,278.267587114,7.01375056153,2.52050576003903,273.174884944,6.37866474854,2.33501141579967,254.212360289,6.83843835029,2.69004950920394,246.754109139,9.19930666633,3.72812704048949,252.409598948,10.7107637509,4.24340587503036,268.550295858,9.25212637453,3.44521176004297,269.391190007,9.32319264357,3.46083798929272,266.526627219,6.99906876485,2.62602984095056,268.041420118,4.40894364276,1.64487400522615,267.344510191,6.08159923192,2.27481732375021,188.733727811,2.73689090694,1.45013344391775,192.029585799,2.35809189724,1.22798363982738,193.985535832,1.6469607792,0.849012155538411,184.896120973,2.16656608987,1.17177476653844,165.761341223,2.30517909643,1.39066146510532,146.424063116,2.8304579086,1.93305516072017,135.678500986,2.29423239656,1.69093288906304,144.906640368,2.75623051677,1.90207330027828,160.528599606,1.64202812272,1.02288821228752,176.861275477,2.08745810614,1.18027991176139,183.143984221,2.35527405654,1.28602316180797,180.048652202,2.32364850287,1.29056700755697
"45","Amazon1",243.519410977,5.77355701135,2.37088164273496,95.0508701473,5.77745085072,6.0782724469189,71.9518072289,1.88571217012,2.62079889685188,963.665327979,40.2382185605,4.17553868466842,314.394912985,8.90245372289,2.83161506602199,183.255689424,4.80491762261,2.62197459610262,131.139223561,4.94352587991,3.76967755769158,243.834002677,4.36295349837,1.78931299591939,248.231593039,5.13211460058,2.06747035610962,256.452476573,5.70552034502,2.22478660423305,233.78313253,6.0252555779,2.57728413196226,2984.66532798,181.877698187,6.09373843298181,419.888888889,34.1856451899,8.14159319155911,129.00669344,11.983085275,9.28873142584128,37.9357429719,2.92313755227,7.70549704123429,1051.71218206,53.3360330534,5.07135259657544,431.232931727,37.5647138159,8.71100304549121,679.530120482,104.224580349,15.3377425381927,906.829986613,75.4845428498,8.32400162810384,147.745649264,12.4742129385,8.44303233336529,140.862115127,13.6889718,9.71799393162466,245.06291834,23.1472801158,9.44544375485054,384.903614458,31.1001977946,8.07999629683748,370.382864793,33.5347828511,9.05408593074141,257.00669344,14.7974710443,5.75762087992256,260.240963855,16.2071854471,6.22776107459018,388.729585007,56.8700034352,14.6297080614988,280.278447122,52.6764782051,18.7943378258304,159.298527443,33.5230430525,21.0441638040221,207.500669344,41.0332863487,19.7750139690749,142.653279786,23.8036704071,16.6863814437417,294.235609103,6.64781801304,2.25935196399456,313.449799197,7.79015850747,2.48529701643674,313.476572959,9.86782393265,3.14786647037277,293.084337349,8.11312971822,2.76818945413621,290.247657296,5.6657432983,1.95203756374232,283.456492637,5.48496008763,1.93502714882391,275.005354752,7.1861813865,2.61310598587453,279.933065596,10.5736818895,3.77721790992707,292.718875502,12.0298025644,4.10967777317722,300.374832664,11.8034464401,3.9295723730967,277.467202142,9.86250498716,3.55447595644571,281.004016064,6.17536973532,2.19760906688022,201.528781794,3.18003544377,1.57795597009096,207.380187416,3.18169689719,1.53423378425615,210.06961178,3.87322186822,1.84378018096036,204.58768407,3.23489315529,1.5811768777749,201.535475234,3.06594410605,1.52129251809895,195.941097724,2.87056993531,1.46501676710694,191.00669344,3.21162683044,1.68142109189951,186.910307898,3.65716011673,1.95663907349924,183.255689424,4.80491762261,2.62197459610262,189.088353414,6.03072994873,3.1893714445363,187.915662651,4.6109245091,2.45372016576579,195.148594378,3.48231447294,1.78444250856084
"46","Amazon2",219.8004662,6.89632176322,3.13753736852629,74.0755244755,5.29976755593,7.15454611149309,65.3599067599,1.6874902374,2.58184309166628,1109.46060606,39.6574782479,3.57448277399723,276.190675991,7.38413259824,2.67356331698925,163.807925408,9.38105180628,5.72686076263673,112.382750583,6.23811734837,5.55077831429553,227.495104895,7.05278792605,3.1001932675893,214.998601399,7.69103240117,3.57724764306572,231.734265734,7.07635780932,3.05365190033774,204.422843823,7.74444625888,3.78844463468356,2183.43636364,243.697215133,11.1611778200274,383.665734266,50.6295809472,13.19627384605,56.2643356643,16.0679373756,28.5579438304737,57.88997669,8.00396272772,13.8261633280336,1025.84568765,131.182969648,12.7877877956979,240.113752914,47.2569933863,19.6810856574408,598.562703963,136.597924294,22.8209882422684,391.155244755,110.231562378,28.1810262948266,133.496037296,19.8620207367,14.8783597918042,170.118881119,41.4238801735,24.3499603930051,323.215850816,70.0070627841,21.6595388522432,365.04009324,56.2067883315,15.3974287680631,336.460606061,46.7379987024,13.8910760607518,170.535664336,38.2827629642,22.4485377374043,143.256876457,44.0047436576,30.7173692083175,136.593006993,56.3753475487,41.2724990757317,156.719347319,74.8608251724,47.7674431734468,121.317948718,19.8329052349,16.3478738673706,64.8923076923,22.370832274,34.4737813610757,61.7897435897,16.1259057585,26.0980299021472,269.104895105,6.1956973792,2.30233544312992,276.148251748,7.40436637841,2.68130119656411,267.462937063,7.8900162194,2.9499474977879,259.715151515,6.43507860341,2.4777447776428,263.651748252,6.37707344384,2.41874877982783,259.779487179,5.88446247091,2.26517595165446,248.465268065,6.22670624133,2.50606706113188,243.157575758,7.27119486575,2.99032215758993,241.08951049,8.45304634639,3.50618586814901,243.894638695,9.31815753432,3.82056677595637,245.564102564,7.06834553321,2.87841156724763,266.215850816,6.55729850396,2.46315104223159,191.551515152,8.28795732567,4.32675111919284,195.327738928,8.0177134762,4.10474903370249,194.123076923,8.17316969644,4.2103029820004,192.395804196,7.54847465219,3.92340918438123,191.750582751,8.04380668594,4.19493206776085,187.121678322,7.68891800713,4.10904715908911,180.295571096,7.67530499232,4.25706796105003,173.513286713,7.32056118095,4.21902052553393,164.517482517,8.65472355515,5.26067103795834,164.615384615,9.94646959911,6.04224788732393,174.358041958,9.44425489271,5.41658691887866,186.395337995,9.09578025015,4.87983248293152
"47","Amazon5",237.957478006,7.13976174288,3.00043596137793,91.2287390029,2.30080845014,2.52202154199113,75.6715542522,2.65913689404,3.51405084819266,867.26686217,119.307787422,13.7567561527116,296.074780059,6.01478947265,2.03151023922112,176.108504399,9.31211573826,5.2877149630219,119.96627566,4.40378142298,3.67084949395352,241.944281525,6.15035019125,2.54205230745017,233.086510264,8.19071571306,3.51402391489022,245.923753666,5.49833821744,2.23578980699341,225.74340176,9.22479885641,4.0864090752993,1705.62903226,124.631322261,7.30705914965932,265.25659824,35.5338031477,13.3960110261045,66.2565982405,8.74366928989,13.1966770436236,48.6348973607,7.01486580709,14.4235234117271,755.862170088,90.1275167344,11.9238030822348,238.205278592,27.4875407926,11.5394339517055,553.872434018,67.6454000595,12.2131732696597,287.115835777,38.4177120567,13.3805618741763,132.079178886,9.8754504957,7.47691693648678,172.140762463,18.6929380711,10.8591003104903,248.617302053,29.3480758145,11.8045186606697,264.649560117,36.5553700631,13.812745446068,242.595307918,27.3776217289,11.2853055419167,105.824046921,14.6682215622,13.8609531472087,77.2653958944,10.4358790183,13.5065366552485,86.7331378299,26.9967802763,31.1262580275209,97.7551319648,15.603880779,15.9622113595209,118.517595308,22.9670900869,19.3786332124051,72.2038123167,7.47082989026,10.3468634834564,87.2478005865,7.78157852693,8.91893947425656,290.167155425,4.37215668503,1.50677173597619,293.708211144,4.7901619025,1.63092542896306,290.866568915,7.06514074459,2.42899717590255,285.26686217,7.11545250477,2.49431442917813,280.195014663,4.90272876467,1.74975588718689,281.642228739,5.42135235051,1.92490748805074,286.293255132,9.33754042838,3.26153000847847,287.508797654,11.55088495,4.01757617306056,270.413489736,10.0776600219,3.726759353514,260.488269795,7.80164714528,2.99500900805237,283.036656891,9.81635504453,3.46822745589112,295.620234604,6.45133380495,2.18230454136265,198.463343109,5.01838023104,2.52861820849395,202.906158358,5.80322416894,2.86005324624056,201.614369501,6.04037966351,2.99600652396953,199.904692082,6.70238774205,3.35279160896369,197.460410557,5.94962123108,3.01307042474853,192.013196481,6.38947095223,3.32762074134954,189.104105572,7.8349551839,4.14319676466088,189.313782991,9.33216071009,4.92946713263537,178.948680352,9.43298665649,5.27133625011087,176.108504399,9.31211573826,5.2877149630219,189.357771261,9.15352149375,4.83398248341934,195.68914956,6.3018057863,3.22031436105138
"81","Amazon8",243.434782609,1.89272096586,0.777506379973666,95.5627329193,1.20355683409,1.25944162261074,81.8310559006,1.59386385575,1.94774934553706,607.219875776,54.1462257821,8.91707072547708,302.613664596,4.2594213717,1.40754429493013,186.511801242,3.15817737519,1.69328554770229,116.101863354,2.75176898608,2.37013335237328,244.660869565,2.53776871509,1.03725974635915,245.780124224,3.56311016134,1.44971452536684,249.698136646,2.75176898608,1.1020382542867,237.308074534,1.38204885062,0.582385935806828,1742.95279503,184.842334044,10.6051256563617,238.49689441,42.640301734,17.8787660273249,80.7701863354,7.11803626978,8.81270254871296,32.6074534161,4.13618410866,12.6847811630017,616.901863354,73.1033918307,11.8500844580446,289.946583851,24.0390134021,8.29084208643526,482.519254658,33.6987190636,6.98391177933096,458.260869565,105.183963172,22.9528572386826,111.725465839,21.325117956,19.0870700747224,115.80621118,21.7026136602,18.7404573891699,170.126708075,17.7382303128,10.4264818343397,199.952795031,23.6698882591,11.8377381298573,238.134161491,42.9590518673,18.0398526605027,121.185093168,35.5800806356,29.3601132824769,97.4111801242,24.8502821104,25.5107083999144,158.155279503,20.7032745651,13.0904732552461,170.545341615,35.2913973476,20.6932637464054,164.163975155,37.6071942912,22.9083111904985,106.280745342,21.8708391337,20.5783644660394,89.4658385093,9.23793895966,10.3256607366394,291.706832298,4.53979128072,1.55628555044685,297.655900621,5.80850570066,1.95141627918066,300.391304348,6.0053536292,1.99917692099465,293.495652174,3.18600097527,1.08553600425439,282.804968944,1.67642777721,0.592785828152107,283.245962733,2.36151845531,0.833734197841355,292.985093168,2.51104915294,0.857056966888122,298.398757764,2.18037513376,0.730691759609949,284.272049689,1.97166925464,0.693585337284144,276.551552795,3.27821921038,1.18539172072921,298.274534161,1.64348060825,0.550995951723755,297.398757764,2.08901259262,0.702428150112762,199.340372671,2.03104412404,1.01888247564989,203.638509317,1.97430897139,0.969516511396493,204.340372671,1.61696667485,0.791310426673935,202.142857143,1.74760579028,0.864539966922357,196.085714286,1.91984915113,0.979086700997408,188.432298137,2.537069334,1.34640895381715,186.90310559,3.51225754868,1.87918629687442,192.914285714,2.61649941913,1.35630153539226,191.257142857,2.36532177858,1.23672336794685,189.886956522,3.15021699804,1.65899599200486,198.930434783,2.42761144471,1.22033184482712,196.977639752,1.92001472417,0.974737399933997
"82","Amazon9",245.689655172,1.68775403249,0.686945500944455,92.9275862069,1.38150256823,1.48664419750894,82.524137931,1.41217737784,1.71122948175569,533.896551724,41.5295863191,7.77858298297624,302.351724138,2.06291068048,0.682288379985702,190.382758621,3.04025508974,1.59691723754897,111.968965517,3.04263989827,2.71739573927567,245.734482759,3.1042546845,1.26325562845181,246.889655172,2.78448222483,1.12782458337112,250.924137931,1.93545061534,0.771328988633296,239.644827586,1.71043172749,0.713736133894309,1769.7862069,76.1525407647,4.3029231704823,224.065517241,15.4974697793,6.91649030610599,86.4275862069,8.38573898422,9.70261851828799,29.7551724138,2.74151810536,9.2135850104788,586.644827586,26.5258765815,4.52162455614789,312.237931034,24.0419592092,7.69988422917843,454.551724138,36.6848519023,8.0705561004896,421.572413793,34.7776671954,8.24951207848161,107.248275862,12.0479106985,11.2336637597815,112.865517241,15.0401480152,13.325724617099,159.134482759,12.0343982805,7.56240763903157,190.020689655,5.10168189375,2.68480337747041,221.117241379,17.4800392362,7.90532620938356,110.344827586,8.96574270274,8.12520432437336,90.1103448276,11.4519188221,12.7087726098595,157.955172414,19.3159231475,12.2287373387641,184.310344828,24.6461907923,13.3721147422843,198.103448276,26.8309456278,13.5439064091498,135.634482759,14.9478697793,11.0207002491099,102.94137931,10.1997301263,9.90828974185813,291.962068966,2.37412979239,0.813163778705266,298.034482759,3.66326365343,1.2291408764241,301.324137931,3.40462719336,1.12988863644891,293.655172414,2.17153786392,0.739485651169982,283.493103448,1.37776206206,0.485994913210549,283.068965517,1.45580963332,0.514295034307662,293,1.52451235844,0.520311385133106,298.865517241,1.38931286962,0.464862217108735,286.782758621,1.66434598639,0.580350783426813,281.189655172,1.57411054854,0.559803861766229,299.272413793,1.3228486899,0.442021592680101,297.106896552,1.15024166411,0.387147413088973,201.717241379,1.9447664456,0.964105215947328,205.103448276,1.73890230112,0.847817194560291,206.720689655,1.81029228167,0.875718963927235,204.255172414,1.82049371986,0.891284023970803,199.251724138,1.95167844469,0.979503918038011,191.634482759,2.05716173103,1.07348202756238,190.455172414,3.06701991796,1.61036315217163,196.24137931,2.80830262165,1.43104508922849,195.64137931,2.5627998215,1.30994773730314,196.824137931,2.90067235635,1.47373812320056,204.462068966,2.80275896009,1.37079653662121,200.913793103,2.48779422282,1.23823963720829
"51","Andira1",240.136869679,3.27523643393,1.36390402619478,95.163064833,2.27229503498,2.38779093440045,79.0903732809,2.3854954203,3.01616406819525,576.22724296,88.3903060269,15.3394875210778,299.559921415,3.58490132069,1.19672261354469,179.874263261,5.07442052309,2.82109315201305,119.685658153,4.96794676217,4.1508287950585,242.955468238,2.73771254287,1.12683717832114,238.248853962,3.93458590834,1.65146058119866,244.601833661,3.51662855615,1.43769509145372,233.641126392,3.90198656964,1.67007693803586,1831.29011133,135.328358293,7.3897826158585,231.603143418,26.2419789088,11.3305797674076,68.3274394237,11.7745210225,17.2324927171439,32.0150622135,4.67745876978,14.610181728173,647.356254093,70.8518668204,10.9448030157165,300.297969876,26.8232887077,8.93222445652095,563.707269155,125.188361418,22.2080445415682,412.785854617,82.4046231817,19.9630443388518,148.347085789,26.339231281,17.7551389977848,181.720366732,42.7257561674,23.5118148481461,207.844793713,21.4449267392,10.3177598803904,225.747216765,30.746065025,13.6196873058268,199.068762279,14.5207612803,7.29434448381649,95.6037982973,15.2650303392,15.9669705713263,75.0078585462,17.3556334629,23.1384201592824,156.941715783,15.8810207185,10.1190563893531,166.269155206,21.1406921654,12.714740830437,152.366077276,33.6792369836,22.1041570313532,102.503601834,23.6469299376,23.0693648949967,119.869679109,19.7332749164,16.4622739153711,284.860510806,3.65966069991,1.28472026170112,288.242305174,4.29909503626,1.49148648865572,289.751800917,3.92170696996,1.35347112858269,287.872953504,2.59051630151,0.89988179506902,284.044531762,1.36687633326,0.481219027446478,286.177472168,1.60077442018,0.559364232290188,293.47151277,3.09746826139,1.05545789850395,299.189914866,4.0651959848,1.3587342964487,282.34119188,3.6926127631,1.30785477617075,271.061558612,5.18487381686,1.91280307078942,293.392927308,3.93681626967,1.3418238489223,294.732154551,3.13643597988,1.06416484643764,197.961362148,3.59770722728,1.81737849661303,201.003274394,4.46047794991,2.2191071082587,201.627373936,3.79492093006,1.88214569082498,200.734774067,3.57386125654,1.78038970733947,195.664047151,3.91265608777,1.99968064891885,185.667321546,5.62463703814,3.02941680383237,181.531106745,6.92783800169,3.81633656397064,187.345121153,6.1319864744,3.27309643115401,184.248853962,5.22245388245,2.83445664390786,184.160445318,4.65409178381,2.52719403223288,196.227897839,3.62219487492,1.84591228607663,197.506221349,3.04600083474,1.54223032263759
"29","Apaporis",225.713043478,4.01072286759,1.77691231565043,88.9701323251,1.44785095339,1.62734494773988,74.6155009452,3.89803714171,5.2241653441057,788.84536862,163.244752004,20.694138356872,292.214744802,6.83618817699,2.3394398464123,173.423818526,4.77231696741,2.75182325471315,118.790926276,6.26537827481,5.27429027723293,217.170888469,5.0016541087,2.30309602910427,230.604536862,4.47882417553,1.94220991333325,234.606049149,5.08459637608,2.16729125038491,214.589035917,4.45936418542,2.07809507431909,2270.96862004,395.941224751,17.4349051438688,323.006049149,49.5635541415,15.3444662327784,37.2820415879,31.8120638919,85.3281165327188,55.2132325142,9.83642658889,17.8153427013356,914.89905482,145.607375392,15.9151301583372,147.624574669,92.7019946493,62.795774251783,303.04536862,195.853547148,64.6284574616245,869.15879017,137.536826219,15.8241310764514,37.2827977316,31.8135070606,85.3302568375539,50.7342155009,31.0753103968,61.251189340355,108.496030246,50.9760060995,46.9842131402585,216.51342155,49.0098974362,22.6359627432529,313.9463138,56.5858044165,18.0240384833912,291.787523629,60.4420095406,20.7143913450701,293.19168242,54.236148971,18.4985291954177,284.074102079,32.5021533444,11.4414348603173,254.448015123,21.8859054012,8.60132683315308,224.972400756,12.5804328706,5.59198942995877,135.914555766,31.1128119271,22.8914495226442,59.6075614367,30.4387739542,51.06528973933,286.15047259,7.06609658501,2.46936394025614,291.567485822,7.17123016449,2.45954384943594,291.787901701,6.88880115981,2.36089334741132,278.755009452,6.89190769886,2.47238882357978,262.962570888,4.19943710865,1.5969714223849,250.682041588,4.06978803624,1.62348607441484,249.818147448,5.94122214495,2.37821879861097,258.747826087,5.79729419969,2.24051899772899,261.884688091,4.49666248288,1.7170390967331,262.504347826,2.69685807529,1.02735748859962,272.017013233,2.95103291036,1.08487071278599,277.773534972,3.76810550184,1.35653870057125,177.138752363,5.35485850387,3.02297404291106,177.668431002,4.15012305321,2.33588096084626,184.545557656,4.07759150447,2.20953110779875,184.377693762,3.03773893204,1.64756314609358,189.92362949,5.27248352098,2.77610718326,183.05557656,4.20247610177,2.29573781948815,175.034404537,4.52173366167,2.58333992887333,173.812854442,4.71767632675,2.71422751895732,178.049905482,3.88654858653,2.18284226324563,185.090359168,4.79048379933,2.58818655972343,192.000378072,6.24651130222,3.25338489691805,176.843100189,4.03799940071,2.28337967180761
"97","Apurimac1",50.4176282051,48.4117715555,96.0215172331389,163.704807692,10.5342714187,6.43491878291049,75.0833333333,3.54948232653,4.727390445991,1345.90544872,340.985379747,25.3350174093795,149.936538462,46.3343459397,30.9026381527696,-67.6967948718,61.3446473538,-90.6167677066111,217.633333333,23.533313358,10.8132853536695,61.1576923077,44.9150209562,73.4413272662759,32.2647435897,52.7913870992,163.619422396565,62.578525641,46.218526232,73.8568474705622,29.5756410256,52.4461877715,177.328997623767,867.392948718,189.3108997,21.8252753817978,161.302884615,20.3076717065,12.5897759082056,16.4602564103,12.8295416284,77.9425381269998,73.8330128205,13.1383418108,17.7946711219024,460.956089744,53.9051427792,11.6942034129839,59.2852564103,43.3233893489,73.0761608739085,372.95,92.0547499436,24.6828663208473,65.3419871795,51.0809252988,78.1747349655534,153.901282051,17.4604093821,11.3452007347892,153.201282051,17.1412457554,11.1887090799239,153.853205128,22.8522762146,14.8532987633165,68.8685897436,16.7007035952,24.250102488489,26.1826923077,15.825509525,60.4426364524244,19.2727564103,14.6600897728,76.066388536749,17.5544871795,12.9530060017,73.7874360512589,26.9076923077,19.0949333408,70.9645893168465,47.7788461538,19.6929588797,41.2168992451354,44.2496794872,20.565705363,46.4765069517599,59.4804487179,19.928789954,33.5047740620064,96.1419871795,22.2400806157,23.1325368532035,128.803205128,46.3298415764,35.9694788109963,125.530448718,46.3942245638,36.9585427580388,131.038461538,47.2557328791,36.0624906034907,138.089423077,48.83936927,35.3679291155896,136.045192308,47.5666557549,34.9638638072644,125.558012821,45.8264126465,36.4981984159241,119.468589744,45.133558645,37.7785983258974,128.429166667,45.0541993612,35.0809715039416,128.044871795,43.0146729511,33.5934366976965,147.059294872,44.9764255573,30.5838713536926,149.261217949,45.7637470847,30.6601726245706,132.130448718,44.8018211174,33.9072647917956,-7.1,44.6209275955,-628.463768950704,-3.85576923077,42.8570114247,-1111.50353819649,-4.00576923077,42.6794247858,-1065.44891447968,-13.0871794872,46.0457140715,-351.838332442336,-37.0256410256,51.94201016,-140.286592537552,-61.6205128205,59.8223617374,-97.0818952962336,-67.6391025641,61.4349239541,-90.8275267192961,-63.0403846154,61.6223530444,-97.7505981607644,-42.4131410256,53.1918650435,-125.413642463769,-35.1503205128,56.6993208131,-161.305273994452,-27.2855769231,53.9625539413,-197.769517915581,-12.3147435897,45.9702974122,-373.29479966314
"91","Arinos",202.457254346,3.49294119938,1.72527342162339,120.382405108,4.35437042355,3.61711532482136,68.3678609436,1.91885107015,2.8066565834683,1486.64952111,159.422696671,10.7236234503992,278.131252217,6.32268832163,2.27327503516109,103.25044342,4.52713183466,4.38461248659691,174.880808797,3.51109081243,2.00770504012572,214.944306492,5.38336143965,2.50453781610185,181.881518269,3.36891172255,1.85225621306252,218.248669741,4.44551112669,2.0369018202794,181.648102164,3.56378643168,1.96191779006998,2470.54132671,175.610352984,7.10817305848751,393.643845335,34.7931118425,8.83872877852066,3.77970911671,1.76644448833,46.7349320750793,67.2358992551,3.34087560428,4.96888662350506,1121.91415396,87.1398659316,7.76707073567296,54.6065980844,14.9349389217,27.3500628964591,1014.32529266,90.3810794354,8.91046295398803,55.3767293366,16.1949141466,29.2449813136514,381.293366442,31.7277818507,8.32109463292387,382.263213906,37.0607522833,9.69508729459209,335.622915928,34.653507929,10.3251316535353,223.765519688,25.7368322943,11.5016971024782,77.3550904576,17.9096462566,23.1525115550303,11.7350124158,3.55122921,30.2618274627356,3.77970911671,1.76644448833,46.7349320750793,39.6225611919,12.1327996035,30.6209372603109,177.861653068,39.2259173861,22.0541734035853,230.236963462,26.2439486659,11.3986686895441,254.560482441,22.1955611871,8.71916998831282,352.444838595,28.5736737637,8.10727541864628,264.124512238,7.18610105109,2.72072477870387,266.646683221,7.13345386619,2.67524567717113,275.435260731,8.58864291889,3.1182074858883,273.325292657,5.12970145782,1.87677525484527,260.632848528,4.19821911205,1.61077896963513,252.389499823,4.90767290581,1.94448378765826,255.366087265,5.41830218433,2.12177828401595,258.070237673,7.69201621777,2.98059020177155,256.198652004,7.29164300954,2.84608952955231,264.975523235,7.12746440775,2.68985765958044,259.755587088,7.5281804618,2.89817845544535,267.140475346,7.26590124842,2.71988033225187,165.096488116,3.88828363665,2.355158296231,166.194395176,3.45628307181,2.07966283589154,170.146860589,5.14663311924,3.02481814911179,158.437389145,6.0605815626,3.82522180863093,129.944306492,10.2417091313,7.88161436832981,110.691379922,5.53249937367,4.99813027678266,104.696346222,6.21433627175,5.93558084498289,112.168499468,4.06234504997,3.62164517599607,125.14508691,3.51501413787,2.80875120602847,148.125576446,3.82443488805,2.58188692311636,160.820503725,4.81458905667,2.99376568606131,158.51826889,4.77963521506,3.01519518761381
