"","id","BvNiv2","rounhcmp_mn1","rounhcmp_std1","rounhcmp_cv1","rounhcmp_mn2","rounhcmp_std2","rounhcmp_cv2","rounhcmp_mn3","rounhcmp_std3","rounhcmp_cv3","rounhcmp_mn4","rounhcmp_std4","rounhcmp_cv4","rounhcmp_mn5","rounhcmp_std5","rounhcmp_cv5","rounhcmp_mn6","rounhcmp_std6","rounhcmp_cv6","rounhcmp_mn7","rounhcmp_std7","rounhcmp_cv7","rounhcmp_mn8","rounhcmp_std8","rounhcmp_cv8","rounhcmp_mn9","rounhcmp_std9","rounhcmp_cv9","rounhcmp_mn10","rounhcmp_std10","rounhcmp_cv10","rounhcmp_mn11","rounhcmp_std11","rounhcmp_cv11","rounhcmp_mn12","rounhcmp_std12","rounhcmp_cv12","rounhcmp_mn13","rounhcmp_std13","rounhcmp_cv13"
"57",57,"Madera6",145.327896118,1.28269958496,0.882624478316608,137.334350586,9.02615356445,6.5723932329645,137.968849182,5.46744537354,3.96281146501968,88.044052124,0.529724121094,0.60165804312135,42.5219192505,0.976860046387,2.29730939620162,25.0738649368,0.537514686584,2.14372490215942,15.1441249847,0.324645042419,2.14370287320652,9.1467590332,0.196082115173,2.14373325525774,5.52446436882,0.118428468704,2.14370952182095,3.33666753769,0.0715305805206,2.14377308235273,2.01528298855,0.043202996254,2.14376822011903,28.7064886093,9.494389534,33.0740191293341,640.144775391,25.5032958984,3.98398875985867
"32",32,"Madre_Dios",375.534689713,269.096639502,71.6569326012613,232.736011529,134.019510702,57.5843462391296,231.902688071,132.519237066,57.1443298774646,166.792814008,117.602770206,70.5082955194696,130.065073041,109.704856627,84.3461307959425,99.4186764274,100.283922048,100.870304908185,74.8200349886,82.9063009516,110.807621199632,58.2222519652,78.3175777506,134.51485490017,48.3261951861,66.5410937047,137.691563443917,92.4328341912,112.831687693,122.068839152551,115.746555712,122.51839861,105.850578322909,196.012992003,154.382230013,78.7612231390444,1822.01086932,1457.32231735,79.9842823052913
"58",58,"Mamore1",153.814480782,17.2760270979,11.2317299451052,126.802756786,7.81369103396,6.16208293258707,128.081018925,16.5820183873,12.9465072393044,70.1495060921,12.8155331888,18.2688858450042,35.553209424,5.2446887361,14.751660457859,21.2380436659,2.97066689138,13.987478969872,12.8273641467,1.79422580174,13.9874862927438,7.74747827649,1.08367662529,13.9874754935223,4.67932642996,0.654519634252,13.9874754208502,2.82622137666,0.395317148695,13.9874799603342,2.26726203412,2.14353100575,94.5427115830472,46.0482344031,24.133600999,52.409394870035,612.03490448,52.8929689418,8.64214909225466
"59",59,"Mamore2",163.326804691,29.4722553062,18.0449592226817,150.540282355,25.2520177873,16.7742596149457,153.87555525,34.6397838697,22.5115573512772,74.762881173,16.3756806218,21.9034905622577,43.0242390103,11.1190657891,25.843724479213,25.8066911697,6.76019375573,26.1955076351177,15.2023319138,3.65558244066,24.0461954217802,9.17661131753,2.20055601418,23.9800503479568,5.54249389966,1.3290932346,23.9800576899423,3.89380619261,2.38107051563,61.1502061953931,6.27318922016,10.5301424441,167.859474256882,55.0369750096,25.0424991804,45.5012274494227,706.461871677,121.541405244,17.2042413209767
"40",40,"Mantaro",16.8042224921,6.64602587844,39.5497374636906,14.4807114968,3.1871048619,22.0093112317326,14.8653766926,3.60934737343,24.2802281305575,8.45528371517,2.80065481278,33.1231323173133,4.21310470654,1.27479152914,30.2577699329699,2.49850593163,0.724974353309,29.0163150757875,1.50904875994,0.437870380861,29.016317595888,0.911436227652,0.264465294004,29.0163245634095,0.881312686663,0.563288229784,63.9146852539742,3.1949436527,1.93415846462,60.5381088015581,4.69531087291,3.4946852759,74.429262949614,7.9164309943,4.11897379371,52.0306915663858,80.4256905776,26.8209379167,33.3487194503122
"67",67,"Maranon1",19.74191717,6.06613256233,30.7271705685614,13.5961223749,2.15708750638,15.865461099131,17.3740775035,3.86122481477,22.2240565808007,19.6838953312,4.38983051312,22.3016351146812,16.5554081843,4.62329118914,27.9261685225279,10.1971053344,4.38297588069,42.9825498213106,5.97540242855,3.17340295303,53.1077695766185,3.86665481787,2.39692320276,61.9895831322326,5.1596373503,2.94333254543,57.0453376003037,7.32383539126,4.50740467705,61.5443198304125,10.2030792832,4.69413645992,46.0070565917211,11.3042220886,4.66795879966,41.2939409989787,140.981358455,46.2334967648,32.7940497037822
"68",68,"Maranon3",5.19228825351,7.18579397436,138.393587249367,2.70072147312,3.03366410244,112.327914323404,5.90564716672,5.4802583974,92.7969152692158,9.86423464782,8.60052626111,87.188986963228,11.1138025615,10.0868436446,90.7596080529849,10.5592523837,11.3893483904,107.861314196651,8.4141333396,9.10868149764,108.254541852471,5.77506634204,6.88641848712,119.243971917514,6.14670293243,7.75270645691,126.127885829763,6.08947555366,8.04815854815,132.16505226485,5.20113008632,7.17856725798,138.019375382689,3.01730255714,4.51288472333,149.566861057766,79.97975841,85.2893401793,106.63865692377
"69",69,"Maranon5",5.99943519068,7.15787886345,119.30921221667,5.20967245361,6.34444230907,121.781980835929,6.54627725352,7.40695207808,113.147546173624,4.64361777966,5.18736872025,111.709640336286,2.36026913316,2.90517881053,123.086760306883,1.3379288766,1.62569539777,121.508357148347,0.795055175443,0.945770687763,118.956610430971,0.479861258408,0.570328576077,118.852807157039,0.493589086944,0.801970643296,162.477385442476,1.99937215435,2.5059144888,125.335069979239,3.01745264217,3.64941887323,120.943700067668,2.628598158,3.38739003042,128.86678856221,35.5111265609,41.1979235502,116.014127232904
"20",20,"Marmelos",432.706108941,19.5553651687,4.51931802316348,329.394622803,15.5021953109,4.7062684809434,382.498372396,19.6229187693,5.13019667152581,329.010582818,21.2712614948,6.46522106146558,191.861865573,23.9395642651,12.4774999938648,97.9979265001,11.0122881458,11.2372664801115,58.3426411947,5.91545607002,10.1391639954713,35.2378190358,3.57282125493,10.1391668176177,21.2829577128,2.1579135422,10.1391619121725,12.8544921875,1.30333879035,10.1391698041358,51.0176118215,28.7360580492,56.325760895554,204.705496894,22.406101226,10.9455298299109,2146.91033257,123.655907719,5.75971459278299
"18",18,"Maues",219.897092183,93.253916902,42.407980922455,306.779288398,32.0749194059,10.4553731685718,387.076765272,16.962513076,4.38220905976632,371.60228814,3.5614600285,0.958406377508158,254.15214369,16.4510903215,6.47292998699475,137.428410848,16.7139341033,12.1619205229595,76.7322642008,7.31848834,9.53769371492585,45.8501180013,3.79341351162,8.27350872142236,27.6925790575,2.29114860637,8.27351111506347,16.7257811228,1.38381259194,8.27353043651656,11.147014406,1.69085286694,15.1686613594926,53.0089991358,57.0757233656,107.671761957591,1908.09267849,144.448927187,7.57033077142312
"70",70,"Napo1",32.444418226,4.68184080814,14.4303429191654,11.6135149683,5.22577777051,44.9973826595494,22.9635776111,8.11601756546,35.3430014386649,31.064201355,2.01205650709,6.4770907325005,34.8008880615,1.69198393339,4.86189872626219,29.788451331,3.60187428186,12.0915123845718,25.5791427067,5.10758851771,19.9677861618566,21.8473095213,4.56820219325,20.9096785523922,20.3644643511,3.22698561829,15.8461600690994,22.1753044128,1.22380728592,5.51878460443409,22.6096954346,1.35101016178,5.97535763225066,21.5727389199,2.54037963783,11.7758790261287,296.823699951,3.71790118093,1.25256210388313
"71",71,"Napo2",39.7992213193,47.5018569006,119.353734384659,8.48514597556,16.750084788,197.40479228343,22.333791284,25.65566922,114.873775319911,44.0283139734,51.8432452249,117.74978541359,59.6114846117,74.4249736497,124.850058901389,64.1931219662,82.0394094529,127.80093402545,53.2183002584,66.4759446292,124.91181474498,43.2711639965,55.8737917618,129.124771791023,41.7844025247,52.022505434,124.502212047302,43.4638753498,52.4877090746,120.761686923165,36.6736608113,40.2131210697,109.651232465207,27.4205857445,30.6546990304,111.794471919874,484.283053679,565.01654153,116.670723296569
"74",74,"Negro1",104.279852267,77.5829971135,74.3988368096793,103.589125841,83.6465159184,80.7483558137076,131.379237728,94.9159513556,72.2457771844502,183.381837596,99.9824262681,54.5214442055961,197.114839356,68.9401975814,34.9746360074344,177.893585205,32.6707848563,18.3653529825997,120.267522459,43.165612167,35.8913290009075,71.3028308727,30.9893497933,43.4615981076917,38.7368790662,12.8746062742,33.2360442672672,23.2411138393,7.1868270085,30.9229026551529,19.2376068963,10.9452166612,56.8948971678235,35.3672352544,30.7162292919,86.8493934313925,1205.79161241,314.80258488,26.1075447564947
"75",75,"Negro2",128.652664878,95.7473056924,74.4231033093611,95.8081153523,52.2672024235,54.5540450632038,121.917924014,56.467332488,46.3158579385881,221.718181263,47.3254759665,21.3448783031298,257.856808749,37.7288937754,14.6317229156922,236.651171598,26.8045716723,11.3266169321287,162.161951932,30.1608844998,18.5992362206194,97.2445585077,26.7307318768,27.4881518174443,62.3470438177,23.8109495068,38.190983964568,48.4265438427,30.0754663932,62.1053331637535,44.5197511153,38.0053548206,85.3674018126727,51.0953559009,45.2200221017,88.5012371562784,1528.39989125,458.602872525,30.0054243101216
"77",77,"Negro3",330.879777687,123.664529078,37.3744596730786,172.090826168,56.8478059097,33.0336062505758,206.104484203,72.5645629162,35.2076584829316,304.777283957,86.1263597319,28.2587857643784,346.166449436,97.598561224,28.1941133760983,322.410482362,91.8477058806,28.4878162793337,285.774417522,93.6382844834,32.7665034873849,215.905902153,78.5386187123,36.3763185392886,173.009677089,70.8554903293,40.9546399493309,153.483749745,63.7600070653,41.5418617092896,155.114416965,62.3178984339,40.1754393003723,182.863623641,79.4868440084,43.4678272396316,2848.58108308,937.029812775,32.8946161420775
"78",78,"Negro5",207.404796427,144.047171526,69.4521891525783,83.5152498809,70.3638982374,84.252754242782,116.982980381,91.53224342,78.2440686003127,214.427923896,139.940666957,65.2623335684921,241.155700684,156.489659091,64.8915446108642,240.91519113,150.130375895,62.3166912766361,248.003776204,154.7638806,62.4038403643887,195.938928431,125.233688115,63.914653978064,163.529384093,106.56588552,65.1662000141794,136.461039977,80.5600268943,59.0351846269661,129.201165286,72.8035546097,56.3489922467355,136.409095331,93.1603593275,68.29482968232,2113.9451613,1361.87233084,64.423257318676
"9",9,"Nhamunda",79.8172569275,38.5019993799,48.2376880163551,221.615199089,49.7873788034,22.4656878264949,329.456224442,50.8432762284,15.4324831210924,346.495601654,41.5152280285,11.9814588786486,285.046596527,20.2695058722,7.11094470839614,183.066476822,8.59199018044,4.69337168092998,101.218322754,6.62049275388,6.54080464262422,56.8134522438,2.72692496477,4.79978747474827,34.2435040474,1.59738889748,4.66479392783194,20.6824102402,0.964790501678,4.66478756814694,12.4917738438,0.582712740851,4.66477177811073,7.54478669167,0.351949272553,4.66480083448321,1678.4914856,177.285126,10.5621701105399
"31",31,"Orthon",224.683602651,95.8788642039,42.6728355218819,180.435585022,37.0646164017,20.5417442447291,177.635375977,42.6955942946,24.0355244892933,123.383357366,31.0274099793,25.1471597480213,75.5492331187,28.6294954573,37.895150321802,42.5909824371,17.9096357791,42.0502997449041,25.7331880728,11.6384530052,45.2274042853705,15.2997424603,6.6202473731,43.2703190284302,9.33947372437,4.26237936548,45.6383249342834,15.5554341873,18.3606132236,118.03343450606,42.2942460179,49.3132671114,116.595687958427,117.638029099,58.5895172243,49.8049123000804,1050.13822428,391.145961545,37.2470930494106
"24",24,"Pachitea",1.26632804747,3.32942730718,262.919810852478,2.08128479454,3.27608153125,157.406691282443,3.07754012003,4.74311437707,154.120310120401,2.01103407522,3.16767670735,157.514820180432,0.931366885234,1.51276973993,162.424686116033,0.54181309955,0.863327730299,159.340505243604,0.327244555578,0.521433380861,159.340582439947,0.197649219901,0.314935527834,159.340637919921,0.119376333844,0.190214918257,159.340559499483,0.0721009999721,0.114886198049,159.340644503483,0.0435476669679,0.0693889638673,159.340255629419,0.48742989456,1.34009767614,274.931367791813,11.1567155307,18.8933607989,169.345187182653
"3",3,"Paru_Este",14.1231566171,10.4843280984,74.2350197101533,53.8780539433,38.0747812299,70.6684418668295,105.093883912,63.7923195005,60.7003158755806,132.538319111,65.9820141284,49.7833491257275,179.317830404,98.6433512945,55.0103417335901,146.659716288,98.7178052436,67.3107842713571,94.9896043142,68.9093885839,72.5441368888814,51.8072257837,38.6076068018,74.5216641458286,29.0003463825,20.3411782404,70.1411561507234,17.5156451066,12.2856774726,70.1411646435488,10.57910947,7.4203105266,70.1411640331575,6.38957621157,4.48172312161,70.1411638771076,841.892470042,431.787724443,51.2877522733348
"27",27,"Pastaza",19.2127155304,11.2701403612,58.6597992530906,7.43555314541,3.89453587988,52.3772179919676,13.1675922871,5.83576592982,44.3191572352766,21.6399299622,8.21448823804,37.9598651769614,23.3254175186,9.92391629719,42.5455033732045,24.0139873505,13.2093854512,55.0070475943886,18.7135650953,11.1174668215,59.4085988687009,14.664030393,9.60163640955,65.4774721016224,15.4208738724,9.84397600706,63.8353966741053,16.3107546767,10.3406710634,63.3978701069651,15.8877307932,9.79053875403,61.6232669187747,11.8998154799,7.62036694887,64.0376900107533,201.691966502,105.153675621,52.1357778620088
"60",60,"Purus1",256.547502136,34.962817214,13.6282041036851,198.172014618,25.5163875384,12.8758783562784,224.201753998,28.9521547179,12.9134380983292,229.099879456,38.0822949626,16.6225731122281,155.078495026,38.3720589424,24.7436363990808,80.0446838379,20.7393373274,25.9096998488989,45.0746736526,9.99059151837,22.1645343355552,27.2051075935,6.00172020103,22.0610052005968,16.4313559532,3.62492351813,22.0610126666025,11.765039587,8.2429720814,70.0632753544512,21.7522953272,15.0335027826,69.1122594487832,117.30818367,15.9221322516,13.5729083457558,1382.68104248,193.401049146,13.9873942871968
"61",61,"Purus2",224.062549591,27.5368072248,12.289785720579,187.563749313,18.7505624611,9.99690106951834,199.536523819,23.8470429798,11.9512170119951,170.726024628,24.7646983775,14.5055204275157,96.3088827133,18.3534078862,19.0568173663024,49.9149308205,8.74349662132,17.5167960319582,29.8112413883,4.94198648749,16.5775937443168,18.0054126978,2.98486325999,16.5775886956188,10.8749176264,1.80280068983,16.5776031760784,6.56823891401,1.08885583499,16.5775917905099,7.68136793375,3.54266517389,46.1202380154766,113.542913437,13.5044736563,11.8937177561443,1114.59679413,140.26821249,12.5846596032502
"62",62,"Purus3",150.542131094,36.2701769186,24.0930407023085,119.286444933,28.585493925,23.9637403403678,122.571870708,28.9532091275,23.6214140816,97.1331242525,25.7598085961,26.5201071151966,53.2355617866,15.2159648019,28.5823316055059,28.9179927869,8.36708423256,28.9338347035979,17.1277328815,4.69966052794,27.4388943385274,10.3387816686,2.83120609909,27.3843300868678,6.27527509592,1.77873390716,28.3451144367596,6.89378432857,10.0076685214,145.16944604613,25.5935136003,23.4121110151,91.4767365697907,77.4456292293,22.9273506976,29.6044475663268,715.361830517,181.88864125,25.4261037548714
"7",7,"Putumayo",272.712257478,152.070275079,55.7621708995855,111.665752369,98.7317700981,88.4172344729657,172.147537999,107.758676837,62.5966993716901,256.408274069,112.082600063,43.7125519720313,282.519230912,121.088452094,42.8602512130288,255.805518034,127.593684593,49.879176013725,206.480724381,115.178584352,55.7817610807445,172.211308793,103.117588858,59.8785234144806,168.637866276,96.7432516157,57.3674547431511,198.049924339,89.0473125635,44.9620533109009,204.494752279,90.4691939447,44.2403499045635,176.806132317,91.0857717791,51.5173148043248,2477.93924546,1052.47442218,42.4737783264182
"93",93,"Roosevelt",391.661812175,112.207930124,28.6491883139896,294.606058641,77.0847972485,26.1653808492899,284.42582876,88.0431302699,30.9546888388225,260.952100234,77.1929943998,29.5812887999674,130.712838953,46.6239417956,35.6689841403907,70.3873202584,22.5920216364,32.0967207637144,42.4189427549,13.5296950903,31.8954085406505,25.6202161962,8.17167269145,31.8954088008907,15.4741129442,4.93553282394,31.8954168276892,9.34606247598,2.98096490185,31.8954095322097,50.272334023,34.9780663162,69.5771680308244,174.285934302,83.0894430126,47.6742103976239,1750.16357422,528.849120083,30.2171252946282
"28",28,"Santiago",6.87234640263,7.33517380909,106.734634422428,2.65856247271,3.89072175631,146.346824505651,5.78766044974,6.28093609405,108.522884999796,11.0357271792,9.46901713309,85.8032912496884,13.6884727318,10.3976560228,75.9592120065007,13.1330027867,11.4108598121,86.8869061967759,10.6473831992,8.58608859771,80.6403642761268,7.67887377739,7.00820928271,91.2661086231847,8.44456917296,8.36129724622,99.0138996432566,8.1596798754,7.880506649,96.5786252565905,6.80647613419,6.69615024354,98.3791041285546,3.85283418403,3.59793553155,93.3841260665576,98.765592893,88.3995703503,89.5044192627586
"83",83,"Solimoes1",241.064374651,33.1945935303,13.770012088413,203.540560041,18.7505156945,9.21217652674386,255.279185704,33.0440966736,12.9442972729924,295.318769182,9.37817347839,3.17561037666739,236.858056205,7.87327734827,3.32404878872083,127.571081979,20.3404574933,15.9444108945069,70.3642120361,8.41306246667,11.9564509048346,41.3602676392,4.01112925597,9.69802538745754,24.9807987213,2.42264294363,9.69802035018328,15.3273829051,1.23853882096,8.08056292863859,27.1372303282,21.4659027031,79.1013026881871,91.8285882132,28.8471384515,31.414115160439,1630.63042341,80.3999276587,4.93060392498788
"84",84,"Solimoes2",290.54456838,21.7232600225,7.47673933249662,192.627374013,17.1279188169,8.8917366520005,230.658582052,25.065180903,10.8667887749996,288.0591863,17.185124991,5.96583126257342,257.647566477,24.1186312056,9.36109412380305,157.155907949,42.7971300867,27.232275671487,88.8666378657,31.1226406108,35.021737468941,53.1308501561,20.3947524219,38.3858951286863,34.012752533,16.334272938,48.0239666641272,47.9095915953,24.721483073,51.6002792965265,69.0609761874,23.7387279046,34.3735771127589,125.426903407,22.4722566279,17.9166159870657,1835.10092163,156.543102595,8.53049010819269
"85",85,"Solimoes3",311.089447021,22.9769904823,7.3859755457243,194.903100586,12.215321618,6.26738188426615,235.333938599,18.4077827328,7.82198387635289,293.368084717,22.1650258402,7.55536372048844,295.47487793,27.7701097098,9.39846727557628,201.873123169,44.9418857186,22.2624413855115,122.726774597,39.4773433189,32.1668547458633,75.81902771,28.4605518661,37.5374793448403,55.3037555695,28.1112866314,50.8307009929419,75.9491119385,27.1970252269,35.8095368500462,100.484248352,17.9336310326,17.8472062305505,149.854421997,15.1624070934,10.1180912056793,2112.17995605,238.265916781,11.2805689732319
"86",86,"Solimoes4",390.166561127,36.5393119339,9.36505471621039,213.66658783,14.1735408094,6.63348488565602,258.678600311,12.7582233355,4.93207529349596,333.45980072,12.9679579449,3.88891192188679,334.587715149,9.95504047447,2.97531559699877,266.751163483,14.5234496274,5.44456842765583,189.105625153,20.157239699,10.6592491274077,136.633551598,21.0511281885,15.4069977266171,120.454655647,24.7291473901,20.5298394298435,149.217453957,39.176135856,26.254392376437,182.643274307,47.0237701624,25.7462369423793,211.992815018,39.3328955021,18.5538814128018,2787.35800171,240.933631345,8.64379929658089
"87",87,"Solimoes7",307.626457691,202.798142231,65.9235046794004,166.630953074,110.615595691,66.3835821918849,180.238783121,119.134633931,66.0982236276091,213.112493515,142.695813146,66.9579764153791,180.971424103,121.198693794,66.9711775738802,129.492735386,88.2915094022,68.182596605914,83.9600747824,60.6336797355,72.2172769529384,59.2160440087,45.2928268126,76.4874242628325,69.2251397371,46.5766121254,67.2827997202844,142.708534479,94.0817346907,65.9257941609262,185.460953951,122.644731399,66.1296778573691,176.253189325,114.483374921,64.9539309668319,1894.89672089,1248.66983309,65.8964585945097
"88",88,"Solimoes8",44.9613872104,3.95090028522,8.78731847558769,24.0455676185,1.87198072294,7.78513841985476,31.5628712972,1.39067056061,4.40603311249876,34.372478909,1.03323564613,3.00599688740942,29.7758566538,1.72649111556,5.79829200426939,21.4024145338,1.67267159225,7.81534059911051,14.8584767448,1.84230362544,12.3990073618061,11.9010282093,1.85042089559,15.5484119779163,13.8144955105,1.17022108165,8.47096501468728,21.4466745589,0.977087119176,4.55589101467726,26.6364479065,1.93587527254,7.2677681323552,27.2081765069,1.08102116696,3.97314816994756,301.985877143,3.79387799733,1.25630974309884
"89",89,"Solimoes9",35.7130832672,3.96682974817,11.1074972678521,16.6773644553,5.19584977075,31.1551011832615,29.1071120368,5.9893491061,20.5769266924444,31.509516822,2.12443821983,6.74221135103764,32.279818217,2.5136661515,7.78711371483558,24.9398042891,4.2677083628,17.1120362987981,19.2983464135,5.61983317886,29.1208016399203,16.1711901559,4.98256453281,30.8113656742335,16.5427364773,3.35224830634,20.264170386441,20.2455495199,2.28628141166,11.2927604628007,22.2790768941,1.53730793708,6.90023174832308,23.0695665148,2.10478795626,9.1236562893789,287.833175659,13.759669088,4.78043194864419
"48",48,"Tapajos1",74.7359348444,47.3523827291,63.3595911092669,189.038952167,54.2031334895,28.6729972146778,232.126608042,74.3059364133,32.0109517129787,252.336752085,76.6563238203,30.3785806811361,179.604914739,61.983664558,34.5111182776229,117.867254404,39.3530112061,33.3875692660272,62.3115692139,20.5469253305,32.9744950892948,36.0343127617,11.8473079322,32.877851759094,21.7640210665,7.15554341069,32.8778555618294,13.1450460141,4.32180850775,32.8778499756808,7.93935155869,2.61028698585,32.8778360115936,9.56383760159,12.00695507,125.545367562534,1196.46853403,377.968339707,31.5903284505034
"49",49,"Tapajos2",249.577514648,69.0035383664,27.6481390816482,207.570297241,69.5487899598,33.5061378647303,253.127484131,83.8015885572,33.1064755156459,217.699915314,80.6223225855,37.0336949691571,123.281744194,56.1367224107,45.5353083927508,64.3417221069,29.217964933,45.4106044666571,38.0716574669,16.2156820692,42.5925298453269,22.9945414066,9.7939581847,42.5925353827187,15.2707190514,5.71934449009,37.4530136455209,18.7847057581,20.3469525543,108.31658912478,57.6827675581,39.0177406888,67.6419359551361,114.457985115,35.9541345117,31.4125174190124,1382.86101074,416.268690284,30.1019905146682
"23",23,"Tapaua",258.466576712,76.0572678753,29.4263455038706,182.585234506,45.6112940045,24.980822862213,195.895630609,50.6126636027,25.836545432563,196.672627404,67.1753644001,34.1559297228028,133.557681492,54.9071087139,41.1111574418794,74.8393494742,34.1012080998,45.5658799005943,42.2968670981,18.5264202215,43.8009278051996,25.2397505442,10.7881384351,42.7426507889123,18.2935342789,11.0124215108,60.1984359222584,35.0920923324,33.0204962115,94.0966867940578,72.0262542452,45.9780762555,63.8351622437232,135.051986331,40.7168171109,30.1489953736088,1370.01756941,436.850427767,31.8864836131357
"5",5,"Tefe",375.868274689,25.8461777894,6.87639248371935,219.076051712,9.61713908041,4.38986324851828,252.140197754,13.0345603907,5.1695685601933,331.696773529,3.74776618561,1.12987719046424,297.756011963,14.3125127072,4.80679218291603,217.666402817,21.1610411391,9.72177647318904,133.916074753,14.6875181364,10.9677035886022,85.0540685654,11.6281976945,13.6715361071279,73.8507547379,12.9651017215,17.5558147882358,103.835957527,17.2635371664,16.6257793326662,151.369886398,24.6829900884,16.3064072225703,183.999412537,30.4947476511,16.5732853331626,2426.2298584,110.745832791,4.56452353051299
"50",50,"Teles_Pires",176.773504469,46.8139204898,26.4824305149246,131.195832486,31.7367133787,24.1903365200923,131.871875593,34.1274929646,25.8792807876098,111.631890615,30.610146081,27.4206106448285,48.3987654368,13.8394205219,28.5945734297123,28.40309213,7.72748304779,27.2064851686625,17.154915407,4.66724955779,27.2064854128371,10.3612349404,2.81892794122,27.2064860746336,10.2939451377,9.55401789907,92.8120149395383,13.6752054161,19.1010967672,139.676854467663,50.8924816635,33.8147800979,66.4435668935985,80.4914378272,24.8861767368,30.9177937536983,811.144207086,236.861940688,29.2009655766286
"25",25,"Tigre",27.3627565929,4.96522720467,18.1459319999885,7.21795626198,5.96452562205,82.634549248624,16.4523102215,6.99587432501,42.5221396315986,27.0186425618,3.66370637591,13.5599202200109,34.2930013112,5.55119246787,16.1875375604905,33.061722483,8.68795627881,26.2779904564176,28.966979163,9.63564061075,33.264223226486,23.9630500589,8.38899435398,35.008040851896,22.6440304347,6.38878668094,28.2139997089464,22.4008419854,5.46885750205,24.4136247450627,22.5816057069,3.74667061458,16.591692651135,18.783086368,2.7238341584,14.5015260273758,284.745979309,40.6422128975,14.2731472437741
"80",80,"Trombetas1",28.8410193337,20.045807401,69.5045038771462,71.5363859324,88.6379026988,123.906039623752,141.747917642,123.857005502,87.3783598111223,194.625444088,115.305112969,59.2446242110383,295.111027527,97.2024892906,32.9375998264609,270.840694512,74.9630420126,27.6779093879035,172.412626309,50.2776789333,29.1612511273923,92.1737526788,25.555362916,27.7252061170313,51.7647121006,13.525528372,26.1288584889922,31.2548849318,8.17162749248,26.1451210276761,18.8773427116,4.93550381507,26.1451195248851,11.40154793,2.98094840291,26.1451201294033,1380.58734673,377.849565589,27.3687547900506
"79",79,"Uatuma1",113.306555907,47.8731501535,42.2509975440375,173.304413478,52.2958948719,30.1757432614598,243.358709971,66.0044643395,27.1222938136734,273.457314809,52.4637238819,19.1853430282324,237.148459117,17.2601698604,7.27821294924986,154.169189453,16.0716360005,10.4246743837228,85.993932724,14.3512948061,16.6887294853241,48.3916009267,5.83725511116,12.0625377118683,28.9073308309,2.93668826605,10.1589741482146,17.4594666163,1.77370091984,10.1589639524502,10.5451788902,1.07128246512,10.1589785841905,11.3545095921,7.61395046404,67.0566210040236,1397.39666748,188.849594749,13.5143870844892
"76",76,"Uaupes",255.973354721,132.334870269,51.6986896598044,89.0027517281,83.3038553954,93.596943665169,153.688659568,99.8363022998,64.9600969781555,279.723264263,137.235665984,49.0612271187315,319.849493408,127.996255042,40.0176513266282,305.170392609,121.705609013,39.8811981635897,327.874147224,130.351912351,39.7566912349283,260.257992363,101.159589571,38.8689656185104,237.751159668,75.2908585639,31.6679248458924,179.590109253,55.6697709425,30.9982388083936,158.754657745,54.7239294883,34.4707552305019,176.726422882,73.2251431043,41.4341794000959,2744.36249084,1122.7786846,40.9121859210493
"65",65,"Ucayali1",13.4649209715,20.0377429314,148.814411713311,11.1060891019,14.2016950746,127.873051839377,15.962147269,20.3186793793,127.292895102909,15.8549847868,18.2535376129,115.128067660443,9.91961923573,12.7947265377,128.984049020894,5.55189659695,7.64473717811,137.69595749153,3.18336713314,4.15996290076,130.678075345231,1.98689651241,2.68249288732,135.009189988777,1.4578539191,2.41755517601,165.829727130855,2.35576335175,6.17383215804,262.073529306486,5.69509473257,11.0596605042,194.1962517489,7.36518713252,12.692044472,172.324806466355,93.9038247532,130.170683076,138.621279184439
"66",66,"Ucayali2",9.45419069761,9.69018921726,102.496231853136,8.30192518234,5.80770956349,69.9561780663148,10.7800442882,6.38874602602,59.2645619555869,8.20998954516,5.30212417771,64.5813755126611,4.09522806274,3.04802750487,74.428760942575,2.24324995279,1.51865233934,67.6987572183476,1.35358821352,0.915921346085,67.6661732819873,0.880160681076,0.689218200944,78.3059520565527,0.920480814245,1.3856958866,150.540442033719,1.62292531795,2.53938643233,156.469703457312,1.75641857667,2.56674061194,146.134904631121,4.26191657832,5.55315500863,130.297130565118,53.880118582,42.39073655,78.6760268270116
"96",96,"Unini",175.139320374,68.6053018297,39.1718442684357,139.668000115,21.5216690574,15.4091624707732,160.474499173,25.1331966536,15.661800960977,240.087031047,42.8841792651,17.8619307665581,274.836344401,19.0221686796,6.92127117359912,221.959645589,21.1681589908,9.53694034545217,145.060343424,18.5958205873,12.8193689249348,85.3603346083,16.1460924585,18.9152169243372,54.5383296543,15.726296728,28.8353105562339,47.6584288279,22.5840955521,47.3874110152765,51.8767194748,28.8670112309,55.6454061150159,70.3071708679,30.6822102751,43.640228864775,1666.96621365,297.010465932,17.8174256622553
"39",39,"Urubamba",7.2120175594,12.2444614151,169.778585732099,6.02513647593,7.69878373549,127.7777485414,5.89164884823,7.81434229601,132.634216622697,3.41194709846,5.1136331206,149.874337820421,2.02504139636,3.19982160746,158.012651653031,1.27567949379,2.18240547938,171.077883590975,0.820726647787,1.52461367647,185.763881382547,0.537091051182,1.08196356314,201.448815942637,0.426211601705,0.947084521822,222.209934697535,1.08963743902,2.48263258597,227.840242732742,1.57662996054,3.42950446391,217.521203436689,3.36403446905,6.31826399725,187.818051669199,33.6558030764,52.7578295215,156.757006813172
