"","BvNiv2","aet_mn1","aet_std1","aet_cv1","aet_mn2","aet_std2","aet_cv2","aet_mn3","aet_std3","aet_cv3","aet_mn4","aet_std4","aet_cv4","aet_mn5","aet_std5","aet_cv5","aet_mn6","aet_std6","aet_cv6","aet_mn7","aet_std7","aet_cv7","aet_mn8","aet_std8","aet_cv8","aet_mn9","aet_std9","aet_cv9","aet_mn10","aet_std10","aet_cv10","aet_mn11","aet_std11","aet_cv11","aet_mn12","aet_std12","aet_cv12","aet_mn13","aet_std13","aet_cv13","bio_mn1","bio_std1","bio_cv1","bio_mn2","bio_std2","bio_cv2","bio_mn3","bio_std3","bio_cv3","bio_mn4","bio_std4","bio_cv4","bio_mn5","bio_std5","bio_cv5","bio_mn6","bio_std6","bio_cv6","bio_mn7","bio_std7","bio_cv7","bio_mn8","bio_std8","bio_cv8","bio_mn9","bio_std9","bio_cv9","bio_mn10","bio_std10","bio_cv10","bio_mn11","bio_std11","bio_cv11","bio_mn12","bio_std12","bio_cv12","bio_mn13","bio_std13","bio_cv13","bio_mn14","bio_std14","bio_cv14","bio_mn15","bio_std15","bio_cv15","bio_mn16","bio_std16","bio_cv16","bio_mn17","bio_std17","bio_cv17","bio_mn18","bio_std18","bio_cv18","bio_mn19","bio_std19","bio_cv19","solrad_mn1","solrad_std1","solrad_cv1","solrad_mn2","solrad_std2","solrad_cv2","solrad_mn3","solrad_std3","solrad_cv3","solrad_mn4","solrad_std4","solrad_cv4","solrad_mn5","solrad_std5","solrad_cv5","solrad_mn6","solrad_std6","solrad_cv6","solrad_mn7","solrad_std7","solrad_cv7","solrad_mn8","solrad_std8","solrad_cv8","solrad_mn9","solrad_std9","solrad_cv9","solrad_mn10","solrad_std10","solrad_cv10","solrad_mn11","solrad_std11","solrad_cv11","solrad_mn12","solrad_std12","solrad_cv12","solrad_mn13","solrad_std13","solrad_cv13","pet_mn1","pet_std1","pet_cv1","pet_mn2","pet_std2","pet_cv2","pet_mn3","pet_std3","pet_cv3","pet_mn4","pet_std4","pet_cv4","pet_mn5","pet_std5","pet_cv5","pet_mn6","pet_std6","pet_cv6","pet_mn7","pet_std7","pet_cv7","pet_mn8","pet_std8","pet_cv8","pet_mn9","pet_std9","pet_cv9","pet_mn10","pet_std10","pet_cv10","pet_mn11","pet_std11","pet_cv11","pet_mn12","pet_std12","pet_cv12","pet_mn13","pet_std13","pet_cv13","prec_mn1","prec_std1","prec_cv1","prec_mn2","prec_std2","prec_cv2","prec_mn3","prec_std3","prec_cv3","prec_mn4","prec_std4","prec_cv4","prec_mn5","prec_std5","prec_cv5","prec_mn6","prec_std6","prec_cv6","prec_mn7","prec_std7","prec_cv7","prec_mn8","prec_std8","prec_cv8","prec_mn9","prec_std9","prec_cv9","prec_mn10","prec_std10","prec_cv10","prec_mn11","prec_std11","prec_cv11","prec_mn12","prec_std12","prec_cv12","prec_mn13","prec_std13","prec_cv13","tmax_mn1","tmax_std1","tmax_cv1","tmax_mn2","tmax_std2","tmax_cv2","tmax_mn3","tmax_std3","tmax_cv3","tmax_mn4","tmax_std4","tmax_cv4","tmax_mn5","tmax_std5","tmax_cv5","tmax_mn6","tmax_std6","tmax_cv6","tmax_mn7","tmax_std7","tmax_cv7","tmax_mn8","tmax_std8","tmax_cv8","tmax_mn9","tmax_std9","tmax_cv9","tmax_mn10","tmax_std10","tmax_cv10","tmax_mn11","tmax_std11","tmax_cv11","tmax_mn12","tmax_std12","tmax_cv12","tmax_mn13","tmax_std13","tmax_cv13","tmin_mn1","tmin_std1","tmin_cv1","tmin_mn2","tmin_std2","tmin_cv2","tmin_mn3","tmin_std3","tmin_cv3","tmin_mn4","tmin_std4","tmin_cv4","tmin_mn5","tmin_std5","tmin_cv5","tmin_mn6","tmin_std6","tmin_cv6","tmin_mn7","tmin_std7","tmin_cv7","tmin_mn8","tmin_std8","tmin_cv8","tmin_mn9","tmin_std9","tmin_cv9","tmin_mn10","tmin_std10","tmin_cv10","tmin_mn11","tmin_std11","tmin_cv11","tmin_mn12","tmin_std12","tmin_cv12","tmin_mn13","tmin_std13","tmin_cv13","tmean_mn1","tmean_std1","tmean_cv1","tmean_mn2","tmean_std2","tmean_cv2","tmean_mn3","tmean_std3","tmean_cv3","tmean_mn4","tmean_std4","tmean_cv4","tmean_mn5","tmean_std5","tmean_cv5","tmean_mn6","tmean_std6","tmean_cv6","tmean_mn7","tmean_std7","tmean_cv7","tmean_mn8","tmean_std8","tmean_cv8","tmean_mn9","tmean_std9","tmean_cv9","tmean_mn10","tmean_std10","tmean_cv10","tmean_mn11","tmean_std11","tmean_cv11","tmean_mn12","tmean_std12","tmean_cv12","tmean_mn13","tmean_std13","tmean_cv13"
"22","Abuna",152.48847065,2.02939992936,1.33085466770664,134.862700711,1.33050791074,0.986564783090895,145.873993156,2.15398163511,1.47660428600628,131.339931561,2.19675826528,1.67257454695698,117.55406686,2.99289518732,2.54597332722173,92.7586996578,2.8642949055,3.08789894216585,78.3555935773,3.14528140451,4.01411215321481,66.9962358515,5.40429294647,8.06656206544028,64.713187681,7.33489299517,11.3344640528712,80.6907344038,7.92068380027,9.81610076893412,105.410055278,4.64065420637,4.4024777276998,137.557383522,5.97151791111,4.34111042113196,1308.60105291,33.5747932648,2.56570122652264,261.855567255,2.38280725213,0.909970056053678,107.928191629,1.63879740354,1.51841458548043,72.136957094,1.89293870956,2.62409004457085,715.829613056,111.735691976,15.6092581164645,333.373071861,3.45156938304,1.03534738536985,184.710055278,4.5337007171,2.45449589102039,148.663016583,4.09389641378,2.75380959426068,264.164306396,1.73684958245,0.657488366292131,253.595498815,4.15558507873,1.63866673428677,269.214977626,2.32105438079,0.862156482249834,250.783100816,4.5298540307,1.8062836036243,1785.02295341,75.7320733441,4.2426386282275,269.603185049,8.28218595708,3.07199113970954,19.5081863648,9.65886270183,49.5118434959088,60.6222690182,4.09985766357,6.76295646792624,762.456936036,25.6416509393,3.36302940236999,83.6654909187,22.7363576668,27.1753113704831,446.031903132,22.24501703,4.98731522875321,139.956857068,19.2805872503,13.7760933291981,16.2272814122,0.048392945281,0.298219671254467,16.1217159306,0.0231387049812,0.143525075623503,15.4738856392,0.0123644062763,0.079904986792569,14.1426321833,0.0476548871217,0.336959107074652,12.6930625702,0.0719076345118,0.566511305794871,11.8885401386,0.0817551790448,0.687680557004264,12.1803608101,0.0773826749228,0.635306918483351,13.3996663485,0.0584592334252,0.436273798949808,14.8293042141,0.0270263258779,0.182249453431556,15.7864504379,0.0100589127543,0.0637186477978016,16.1231268957,0.0411196068101,0.25503493879383,16.169478194,0.0555698840149,0.343671473798829,14.5862920762,0.0165272111878,0.11330645993828,153.188997105,1.62760311104,1.0624804273145,134.862700711,1.33050791074,0.986564783090895,145.901342459,2.14048720714,1.46707848678055,131.340089497,2.19678175015,1.67259041665277,127.760042116,3.02867120605,2.37059346246936,122.327086075,3.36034360524,2.74701516488322,136.52374309,3.19826586556,2.34264443178328,154.891339826,1.95733278723,1.26368122932425,161.78478547,2.34788556426,1.45124002695258,165.511292445,1.81831123283,1.09860252189997,156.286285865,1.86757112987,1.19496801624885,160.352408529,1.87972064075,1.17224347173435,1750.73011319,20.6955200441,1.18210796102609,269.11763622,8.5670808645,3.1833962964421,258.861410898,10.6539841845,4.11570969482895,225.977967886,16.6045885246,7.3478793883909,185.083258752,14.6919098528,7.93800041768566,87.8417741511,8.49365913162,9.66927092912506,32.6068965517,5.20381487088,15.9592461141742,19.5081863648,9.65886270183,49.5118434959088,31.5504080021,8.80663406743,27.9129007360026,82.423953672,15.0828525211,18.2991131208303,147.301079231,7.39265419381,5.01873729127043,216.632798105,16.9238322263,7.81222066757277,228.117583575,19.1932016089,8.41373177293442,1785.02295341,75.7320733441,4.2426386282275,309.770334298,1.63536500788,0.527928218686937,308.130560674,2.24046879529,0.727116710004108,310.78847065,2.81184157053,0.904744492177963,308.443801,2.44589526808,0.792979226734403,306.902316399,4.9655048467,1.61794309829985,310.541537247,5.93698583864,1.91181697987082,319.222084759,5.84371628577,1.83061152870478,329.804632798,3.11131545824,0.943381368492064,333.372203211,3.45278782873,1.035715574206,325.36201632,3.38942267794,1.04173889634567,316.88720716,2.01913511804,0.637177857741829,312.785153988,2.12111823956,0.678139039694121,3792.0103185,35.4333663707,0.934421675959899,219.901710977,2.42950078003,1.10481213139997,221.5331403,1.92662026834,0.86967587139828,221.67723085,1.7918405093,0.808310579498562,213.909818373,2.31106291258,1.08039122755466,198.888575941,3.42590253203,1.7225235365184,187.834509081,4.50136582061,2.39645304935361,184.772545407,4.54880111671,2.46183820582778,192.925348776,3.78463487685,1.96170949067156,208.734324822,2.83163390595,1.35657319818612,217.858936562,3.58961181807,1.64767710460592,216.577204528,2.16615097169,1.00017496135423,212.682416425,2.2461651926,1.05611231542128,2497.29576204,23.3203520816,0.933824196399948,264.584943406,1.77481568602,0.670792397773211,264.605317189,2.02828203951,0.766531096599717,265.997525665,2.20591565933,0.829299315403464,260.935456699,2.06124787992,0.78994549303345,252.642511187,4.01700761871,1.58999671109852,248.941826797,4.85982351874,1.95219243839765,251.742484864,5.07138234715,2.01451191279443,261.111503027,3.05718798021,1.17083619249585,270.803500921,2.82664034041,1.04379756199481,271.36143722,3.40614817175,1.25520715347205,266.486785996,1.88675762754,0.70801170140133,262.480152672,1.77090443842,0.674681274143022,3141.69344564,28.4241479944,0.904739704437002
"45","Amazon1",114.708911634,10.3797123354,9.04874101544821,121.750710037,3.31707153455,2.72447818459699,135.855688334,3.24284894374,2.38698061414071,129.049407856,2.64436804991,2.04911288927472,129.692567387,2.71613299407,2.09428577812413,124.978779272,2.45846038581,1.96710225538328,136.112426987,2.07377112277,1.52357221796366,137.815229623,3.14583901021,2.28264976143463,123.140078238,6.99690974025,5.68207348928808,102.733454799,9.41236334224,9.16192623002456,85.2065805691,9.03924077245,10.6086181514108,91.7829162424,9.73248522316,10.60380909826,1432.82675098,59.046750769,4.12099723351858,268.547719844,2.75076905108,1.02431294247366,89.9396066663,3.00998585186,3.34667446682067,82.6526445528,1.46287208871,1.76990354830751,517.704463855,48.2452289629,9.31906760155204,329.178661379,2.51121852393,0.762874031205415,220.975939124,2.84128312666,1.28578846091729,108.202722255,2.01625277791,1.8634030049247,264.610095922,2.99601451794,1.13223741803984,274.48593323,2.52393883983,0.919514821808779,275.138470607,2.50206700843,0.909384646541807,261.728042441,2.9363760018,1.12191875750644,2453.39424468,96.2763654966,3.92421094593207,339.525909651,10.4496227517,3.07770996400281,58.7122876588,13.9658809991,23.786981492292,47.3575906972,4.06658316234,8.58697223079052,968.702588286,24.350977755,2.51377234348946,244.214833074,46.138439205,18.8925621856145,264.355768716,45.9591125029,17.3853261179537,851.24355608,49.2480491653,5.78542402036952,14.9741108823,0.0519220470655,0.346745442675157,15.4088011575,0.0330772976954,0.21466496554341,15.5399476842,0.00517510501334,0.0333019461745145,15.0093055894,0.0244611057668,0.162972934497883,14.1303273053,0.0462929511022,0.32761414581555,13.5653291904,0.0557235356699,0.410779089012707,13.7514887998,0.0515863160305,0.375132589507329,14.5203751234,0.0341764595037,0.235368984707727,15.2270353954,0.00707863147342,0.0464872595985323,15.3602191237,0.0228242546703,0.148593288197845,15.0257703117,0.0464778304236,0.309320783290621,14.765483969,0.057082167968,0.386591919965803,14.7731828883,0.00035027654584,0.00237102964532721,131.140989229,3.71466387248,2.83257270996592,121.750710037,3.31707153455,2.72447818459699,135.855688334,3.24284894374,2.38698061414071,129.049407856,2.64436804991,2.04911288927472,129.692567387,2.71613299407,2.09428577812413,124.978779272,2.45846038581,1.96710225538328,136.301109265,2.24716109226,1.6486741042518,148.190611436,1.92678534046,1.30020743000452,154.136273512,1.64254394669,1.06564399752543,158.512995016,2.0947762138,1.3215170236286,143.602754408,2.49034595367,1.73419093800562,140.886394084,3.12538432733,2.21837200650232,1654.09827983,30.8368166789,1.86426750181188,264.975831949,23.8758534848,9.01057779842933,277.225497026,13.2809341325,4.79066113145229,309.042227105,14.6016221582,4.72479838596263,337.023685762,11.6964893438,3.47052442838093,321.086383366,20.5650326924,6.40482865601882,252.30030545,10.3208095004,4.09068450471826,179.899362306,11.3554762619,6.31212702276559,120.515567226,13.0436537049,10.8232106483302,85.1277530679,21.7753157696,25.5795730356368,58.7122876588,13.9658809991,23.786981492292,100.416001286,11.1304158653,11.084305013898,147.069342479,17.595930078,11.9643766548508,2453.39424468,96.2763654966,3.92421094593207,300.350892235,3.77026601546,1.25528710349563,301.064680349,3.83161280342,1.27268758294009,302.813568405,3.70083496489,1.22214964949665,305.502384652,3.77251662317,1.23485668613268,308.467070361,3.94916395863,1.2802546326933,311.914045335,3.94689120725,1.26537783927331,319.389957666,3.37140036077,1.05557494212001,324.693156851,2.87535587488,0.885560971708278,329.178661379,2.51121852393,0.762874031205415,326.980494079,2.47487670972,0.756888179734067,320.040619474,2.8416132941,0.887891449144896,313.758748191,3.40548614052,1.08538364592369,3764.15427898,39.773043794,1.05662629228836,221.555972349,2.90496441014,1.31116502044189,222.714967044,2.90315718099,1.30353034621892,225.388028509,3.13533141293,1.39108160875758,226.105996463,2.85580756284,1.26303928578353,223.877069825,2.82510959233,1.26190216556717,221.018487755,2.76103455466,1.24923239802483,222.926048979,2.9494058896,1.3230422838014,224.019988211,2.9311951962,1.30845252676255,224.618241252,2.9901357098,1.33120787213598,224.729810835,3.03474429123,1.35039685209282,224.919618456,3.00419858462,1.33567654313254,223.383312791,2.87479808825,1.28693502318129,2685.25754247,34.3009720334,1.27738108881164,260.697283104,2.89115324185,1.10900781451437,261.622045978,2.95557092818,1.12971019591695,263.851401318,3.06005950852,1.1597662522292,265.566314774,3.02726110792,1.13992661700948,265.919672043,2.98782507453,1.12358181385199,266.205669578,2.89152102729,1.08619813840695,270.90091635,2.63896548099,0.97414416922108,274.1023525,2.54250092521,0.927573551274063,276.65039387,2.53438038794,0.916094986342555,275.602218531,2.52003672169,0.914374613935317,272.213332619,2.66521215178,0.979089497982206,268.316060233,2.83260995497,1.05569899636653,3221.6476609,32.4903223693,1.00850017721129
"46","Amazon2",77.045623471,7.94943065007,10.317822469257,99.6578519805,9.76903854381,9.80257786985164,133.547238874,4.0620646238,3.0416687443703,126.076288121,2.27458201164,1.8041314870065,123.945561843,2.59289585395,2.09196345185347,118.070461464,3.0031611289,2.54353298163036,124.490372943,6.27037219838,5.03683300977096,120.40513941,10.2024705242,8.47345102891235,99.8019310139,12.307646591,12.3320726021682,80.5546715969,10.2109784121,12.6758364346593,63.0676601864,6.6929848237,10.6123880351967,61.0451005659,6.42633467224,10.5271915561882,1227.70790147,55.0579089771,4.48460980915544,263.087978785,7.59066135468,2.88521786123995,89.1913459204,2.50357083284,2.80696608735375,81.2848712346,1.57822511717,1.94159760998453,608.542383327,42.1460737208,6.92574171915201,323.935495919,5.72129118128,1.76618223484549,214.822006835,8.4347708424,3.92639979798651,109.113489084,3.79153919296,3.47485835600135,257.501017797,7.73031425638,3.00205192294586,270.291575625,7.98594465073,2.95456661283799,271.28546884,7.32676987662,2.7007601652786,256.455058173,7.85491894123,3.06288321906726,1836.49027957,165.95127423,9.03632739449382,304.79845743,37.3438572211,12.2519836668387,35.7518815246,7.64573548743,21.3855471695081,60.914168861,6.35295295171,10.4293517756219,845.798121277,92.1579058276,10.895969559315,135.886100062,28.5074283388,20.9789141978415,158.404467104,43.8831329809,27.7032168241118,677.611612229,108.247640692,15.9748798188272,15.07485924,0.103692021244,0.687847359588347,15.4722247099,0.0654955216783,0.423310305442968,15.5482791351,0.00914568153162,0.0588211817665002,14.9593901744,0.0507044756083,0.338947477251249,14.0376574237,0.0945874844914,0.67381245770898,13.4542529561,0.113498495677,0.843588239698891,13.6484924022,0.105198389903,0.770769304059129,14.4514326705,0.0702318276507,0.48598522549301,15.2112965407,0.0156936340767,0.103170916658612,15.4033983716,0.0447645676257,0.29061487955953,15.1157382759,0.092658616211,0.612994314400982,14.8764781631,0.114170831089,0.767458734770924,14.7711249759,0.00204306219299,0.0138314596641988,133.458401031,2.67231024669,2.00235446104983,122.167628439,2.26104387489,1.8507716845948,135.716062525,2.30847503552,1.70095933566799,126.076288121,2.27458201164,1.8041314870065,123.945561843,2.59289585395,2.09196345185347,118.693951108,2.40751957394,2.02834226299316,129.725792295,2.61089886408,2.01262895981606,144.084972081,2.06170964643,1.43089845988308,150.548396736,2.20349394066,1.46364490651071,156.688292528,2.43258321952,1.5524983904495,144.745121109,1.32274974531,0.91384755159651,141.788708985,2.07491967976,1.4633885128184,1627.6391768,20.6645940098,1.26960534646428,184.142995873,22.8673668666,12.4182659015558,221.708853904,31.7156226837,14.3050771880463,279.720413842,44.9687585054,16.0763234573221,288.086260668,36.2399613754,12.5795521422537,275.103068332,33.6739510024,12.240485432086,163.224681121,31.3773454154,19.2234073915204,128.308289914,26.0043670223,20.2670981272759,73.7286682727,23.1983109378,31.4644377570967,45.9169141128,18.5672017755,40.4365191656556,40.8018936635,7.33718257868,17.9824560085151,54.9151586457,12.0332855866,21.9125026374521,80.8330812184,17.6514224162,21.8368793446191,1836.49027957,165.95127423,9.03632739449382,298.719741535,7.79019377181,2.60786037500546,296.613498422,7.5088396228,2.53152323233684,297.201355818,7.33495574909,2.46800884501408,298.048331372,7.24197002978,2.42979720652794,298.981306142,7.46234537224,2.49592373133048,302.023231927,7.47885272487,2.47625080930121,308.962518909,7.08490111227,2.2931264081119,317.771135638,6.59592549717,2.07568427633527,323.490428969,5.95119285948,1.83968127849937,323.449941173,5.47107556943,1.69147520929792,318.095224756,6.3080888965,1.98308192188007,311.033708705,7.16097421563,2.30231451293333,3694.39042337,81.5953934953,2.20862941228797,217.000130726,8.67961864169,3.99982184925479,216.39440118,8.13410949675,3.75892788925899,217.641978075,8.31838317015,3.82204905676949,219.194165873,8.21044686689,3.74574151378057,217.835583693,8.38310660464,3.84836419400353,215.663753338,8.23060502934,3.81640628151386,216.862606682,8.1932695231,3.77809233618331,218.995984836,8.40023100965,3.83579224794496,221.444562721,8.83468076948,3.98956770982492,222.716734831,9.33606294632,4.19190006238387,221.348068052,9.58005830308,4.32805146545459,219.4782901,9.02838355233,4.1135656507149,2624.57626011,101.949767991,3.88442772802979,257.634508002,8.24768312423,3.20131149673707,256.254019833,7.81888616745,3.05122478568162,257.1662278,7.77318365874,3.02263004175854,258.373559677,7.65842040989,2.96408828343891,258.164080154,7.82032099278,3.02920568504922,258.602106561,7.76323698445,3.00200067497083,262.668347433,7.50066783472,2.85556592867865,268.136739687,7.42837864095,2.77036956950445,272.211832596,7.24941009185,2.66315024689214,272.83225951,7.16732843888,2.62700915637775,269.458531757,7.87914657493,2.92406646898658,265.006517639,8.08250719866,3.04992770391792,3156.50873065,91.1330159628,2.88714601286826
"47","Amazon5",114.451750541,8.17385688717,7.14174912007299,122.587117891,2.61770545194,2.1353837964178,136.2375358,2.50492127124,1.83864252720872,126.393126425,3.03932023852,2.40465626928177,125.426792916,2.3757148747,1.89410477575636,117.158922205,1.65441561751,1.41211235676543,118.761938161,4.92014301048,4.14286183491717,109.880530715,8.96908206196,8.16257621218025,90.5960021042,9.90963191231,10.9382662392898,78.7913378923,7.97626042654,10.1232707045066,70.5630369981,5.15081601692,7.29959513655668,87.3413992635,7.62373101484,8.72865683298706,1298.18949091,43.3521639109,3.33943266483471,271.310596762,4.30959988473,1.58843773010108,88.5247530539,4.60423131457,5.20106654436712,80.2228067099,0.992657031929,1.23737509648425,581.911800807,30.5395323709,5.24813766081862,332.958910515,2.76630986771,0.830826201176369,223.399321994,7.21301448826,3.22875397466682,109.559588521,4.93466874353,4.50409572557325,265.760184698,4.3693056197,1.64407833500911,279.201765153,4.46440194439,1.59898772199508,279.490034485,4.36256177337,1.56090065300848,265.244783447,4.07063163443,1.53466981764163,2098.15553218,161.702900385,7.70690722898838,333.50213338,23.1266833821,6.9344933862084,45.377812847,8.29724895821,18.2848146211581,58.4550236718,3.48390956438,5.95998315549518,931.068911099,63.6274756078,6.83380949028751,166.290139693,25.8399464326,15.5390731406594,179.212695073,24.4081680014,13.6196646066048,872.59857385,89.994882017,10.3134344604682,15.1796633421,0.042411652023,0.279397843464509,15.5380053126,0.0262927841968,0.169215955766721,15.5565080403,0.00260835534444,0.0167669719816485,14.9068306538,0.0223315604777,0.149807568062815,13.9405215353,0.0405381403793,0.290793570933841,13.3379421554,0.0483439008038,0.36245396958951,13.5406001261,0.0449146583843,0.331703602248215,14.3790351968,0.0304344574998,0.21165855068338,15.1944027776,0.00771124102803,0.050750537160948,15.4480299435,0.0175844556131,0.113829761318523,15.2092719492,0.0377572754767,0.248251695431654,14.9920009493,0.0468498905144,0.312499249918921,14.7685676605,0.00174309794286,0.0118027555747474,134.72114092,3.13534919847,2.32728818733196,122.739493834,2.54943437685,2.07711006230643,136.2375358,2.50492127124,1.83864252720872,126.393126425,3.03932023852,2.40465626928177,125.426792916,2.3757148747,1.89410477575636,120.335320592,2.75365808873,2.28832073175452,132.297738033,2.62120776915,1.98129447118451,146.852942896,2.57843247067,1.75579216856146,154.218130808,1.83964586522,1.19288559365976,161.025834356,2.3390823844,1.45261311252001,145.883219358,4.3303357109,2.96835765618339,144.365246362,2.26741866782,1.5706125435026,1650.4965223,30.2553292184,1.83310469362508,255.409199836,14.4471606468,5.65647621780133,291.836168099,26.6317628174,9.12558679442559,333.500613712,23.1268856579,6.93458563703622,304.862645391,22.9280848021,7.5207917889362,244.979659828,22.6198096945,9.2333419478096,128.750248407,22.6899214026,17.6232059225809,100.594950026,20.537133732,20.4156706938986,56.5697001578,16.8934840277,29.8631316421618,45.4681161962,8.25120624088,18.1472357580752,65.0260681513,6.72777696207,10.3462767369174,96.003039336,10.8215506459,11.2720917178734,175.155123035,21.8074162942,12.4503445382196,2098.15553218,161.702900385,7.70690722898838,305.255362675,1.96918395699,0.645093976313384,304.242153253,2.43070735535,0.798938388175515,304.882751768,2.64720674496,0.868270418581891,305.572388801,2.62740246258,0.859829801013553,307.461686831,3.16517943349,1.02945491066332,310.6057046,2.98224805311,0.960139498065742,318.816587761,3.49894110209,1.09747774626864,327.230638845,3.09653270048,0.94628446511292,332.582851131,3.00160504653,0.902513474859745,332.284411713,2.49157857533,0.749833121116142,322.975743761,2.31542858214,0.716904791417836,317.404114793,2.13679621957,0.673209993185988,3789.31439593,28.5467561565,0.753348842924232,225.942135718,5.35952010954,2.37207641350671,227.180840493,6.41589767926,2.82413678254601,227.919866737,6.3300199778,2.77730066642427,228.777368636,6.89112323711,3.01215250363083,226.377286808,6.83299274096,3.01840915107148,223.601262493,7.40018550432,3.30954549263856,225.394470746,7.91391197469,3.51113847136396,227.682155591,7.35002628044,3.22819601798014,229.230931089,6.2233479488,2.71488141641049,230.387398445,5.85338390747,2.54067016988664,228.388041382,5.95417060544,2.60704131854308,226.764919048,5.63340541376,2.48424907935939,2727.64667719,77.6395390021,2.84639281367936,265.332164358,3.30009121384,1.2437584496493,265.474077971,4.32150663301,1.62784504839003,266.127067625,4.43327970725,1.66585073319071,266.935472558,4.64751940862,1.74106474650355,266.674031212,4.91940463277,1.84472579141356,266.852007715,5.04163090406,1.88929847192475,271.850663394,5.57845360297,2.05202868859106,277.194809749,5.09151563116,1.83680049268252,280.653749489,4.56555379856,1.6267567445198,281.101233269,3.97264496279,1.41324351963564,275.439476299,3.03717279604,1.10266430827186,271.854988602,3.68516072028,1.35556119062988,3255.48974224,51.6171480188,1.58554171893301
