"","BvNiv2","bio_mn1","bio_std1","bio_cv1","bio_mn2","bio_std2","bio_cv2","bio_mn3","bio_std3","bio_cv3","bio_mn4","bio_std4","bio_cv4","bio_mn5","bio_std5","bio_cv5","bio_mn6","bio_std6","bio_cv6","bio_mn7","bio_std7","bio_cv7","bio_mn8","bio_std8","bio_cv8","bio_mn9","bio_std9","bio_cv9","bio_mn10","bio_std10","bio_cv10","bio_mn11","bio_std11","bio_cv11","bio_mn12","bio_std12","bio_cv12","bio_mn13","bio_std13","bio_cv13","bio_mn14","bio_std14","bio_cv14","bio_mn15","bio_std15","bio_cv15","bio_mn16","bio_std16","bio_cv16","bio_mn17","bio_std17","bio_cv17","bio_mn18","bio_std18","bio_cv18","bio_mn19","bio_std19","bio_cv19","prec_mn1","prec_std1","prec_cv1","prec_mn2","prec_std2","prec_cv2","prec_mn3","prec_std3","prec_cv3","prec_mn4","prec_std4","prec_cv4","prec_mn5","prec_std5","prec_cv5","prec_mn6","prec_std6","prec_cv6","prec_mn7","prec_std7","prec_cv7","prec_mn8","prec_std8","prec_cv8","prec_mn9","prec_std9","prec_cv9","prec_mn10","prec_std10","prec_cv10","prec_mn11","prec_std11","prec_cv11","prec_mn12","prec_std12","prec_cv12","tmax_mn1","tmax_std1","tmax_cv1","tmax_mn2","tmax_std2","tmax_cv2","tmax_mn3","tmax_std3","tmax_cv3","tmax_mn4","tmax_std4","tmax_cv4","tmax_mn5","tmax_std5","tmax_cv5","tmax_mn6","tmax_std6","tmax_cv6","tmax_mn7","tmax_std7","tmax_cv7","tmax_mn8","tmax_std8","tmax_cv8","tmax_mn9","tmax_std9","tmax_cv9","tmax_mn10","tmax_std10","tmax_cv10","tmax_mn11","tmax_std11","tmax_cv11","tmax_mn12","tmax_std12","tmax_cv12","tmin_mn1","tmin_std1","tmin_cv1","tmin_mn2","tmin_std2","tmin_cv2","tmin_mn3","tmin_std3","tmin_cv3","tmin_mn4","tmin_std4","tmin_cv4","tmin_mn5","tmin_std5","tmin_cv5","tmin_mn6","tmin_std6","tmin_cv6","tmin_mn7","tmin_std7","tmin_cv7","tmin_mn8","tmin_std8","tmin_cv8","tmin_mn9","tmin_std9","tmin_cv9","tmin_mn10","tmin_std10","tmin_cv10","tmin_mn11","tmin_std11","tmin_cv11","tmin_mn12","tmin_std12","tmin_cv12"
"12","Demini",233.151156536,11.0368477906,4.73377355470928,107.646046261,1.31058882012,1.21749833425589,80.2673480366,1.84966566129,2.30438117931415,522.061861216,80.4181844651,15.4039569712654,305.677783755,10.6620034528,3.48798768488376,172.289402905,11.5756115522,6.7187019961888,133.38838085,3.95371207538,2.9640603253338,226.652501345,11.2194961112,4.95008704718515,235.940290479,10.9067240006,4.62266278407026,239.772996235,10.8787192613,4.53709109537833,226.633674018,11.2112948313,4.94687953141931,1952.28133405,230.505928883,11.8070036762999,372.28725121,31.1133779108,8.3573578761228,39.3286713287,14.9716637825,38.0680640273104,69.0575578268,5.86630871145,8.49481055522266,948.311457773,83.0441941033,8.75705902555683,136.113501883,41.9018362249,30.7844818076298,231.313609467,82.820064477,35.8042333383827,945.335126412,83.9387190856,8.87925527576529,47.7875201721,9.41834676392,19.7087999753935,40.1769768693,16.4385627291,40.9153799266092,55.4378698225,29.1123066425,52.5133933459407,127.767616998,38.1371185595,29.8488141639966,273.381387843,27.4864394755,10.0542468133512,269.952662722,14.8856829873,5.51418268566198,306.129639591,42.7398258633,13.9613485059473,372.22915546,30.9840957638,8.32393038248439,187.166218397,28.5368276398,15.2467832519169,121.28725121,17.6956306982,14.5898522076004,94.7563206025,15.9529063057,16.8357173476817,56.2087143626,14.2403675593,25.3348039014662,291.596019365,11.0962731761,3.80535824880738,295.899408284,11.5778393186,3.91276190302069,305.323292093,10.9895715997,3.59932304029809,296.996234535,10.9262029813,3.67890286501676,280.492200108,10.5706118972,3.7685938835839,274.934911243,11.4498960971,4.16458428117921,275.052716514,11.6560634827,4.23775617649888,277.379774072,11.4843926532,4.14031365178738,281.856374395,10.8045537578,3.83335441002241,289.448090371,10.6505887505,3.67961962949854,289.893491124,10.8754727286,3.75154084571981,287.250134481,10.7249009562,3.73364523417112,172.511027434,11.4466868611,6.63533632102407,177.834319527,11.2022093613,6.2992393094288,181.643356643,11.3700186488,6.25952903477033,184.461000538,11.5573254317,6.26545741267359,186.79612695,11.2645275781,6.03038604816212,180.567509414,10.7266961608,5.9405461124272,177.628832706,11.1025803902,6.2504381867871,177.859601937,11.0960003772,6.238628815289,177.954276493,11.5386273532,6.48404049657884,180.834319527,11.6192734289,6.42536961971157,181.995158687,11.6748341191,6.41491466219642,174.564819796,11.9699044163,6.85699697699014
"14","Fresco",213.893359186,4.46315986027,2.08662853173897,132.074163839,2.8661912564,2.17013772647762,77.6616577799,1.8525162213,2.38536785623376,377.675230247,75.4839882296,19.9864810250419,294.401357247,5.68624110941,1.9314588637033,125.221037324,5.57273358961,4.45031738172794,169.180319922,7.2426579063,4.28102861469892,214,4.91971411865,2.29893183114486,208.852641784,4.80361811763,2.30000352238685,217.167232186,4.64364137123,2.13827902326112,208.62675715,4.63545541717,2.22188921521565,1846.23654872,92.248974379,4.99659561191963,300.183228308,28.5851428628,9.52256494272575,9.35918565196,4.79592468337,51.2429698663541,67.2253999031,4.4857824113,6.67274931464282,800.888027145,69.4074537503,8.66631181861005,52.8516723219,14.8183149658,28.0375517269295,677.559864275,54.0866361118,7.98256197918003,65.4459524964,47.8536290447,73.1193102389828,257.02472128,26.1686404074,10.1813709891712,243.131846825,24.4977878221,10.0759271736758,262.04459525,13.2629526267,5.06133416491444,177.462433349,15.1237717654,8.52223847041328,47.1769268056,9.89744851045,20.9794261318335,11.1182743577,7.68386330164,69.1102148987582,14.0678623364,4.27680729021,30.4012591816736,27.6655356277,5.52547616551,19.9724170891441,93.5142995637,7.05175549294,7.54083121601792,203.535627727,19.7362042033,9.69668279883262,211.725157538,15.486068111,7.31423147399033,297.769268056,32.409538308,10.8841112179195,262.640329617,4.99787276978,1.90293424359779,266.130877363,4.9054394765,1.84324326628549,270.857973825,4.77183662593,1.76174862365804,282.514784295,4.57390960701,1.61899831841507,286.65681047,4.47099890661,1.55970440725946,287.55744062,4.37975243085,1.52308784686873,288.101793505,4.13892435253,1.43661873887577,294.396025206,5.69185484177,1.93340071007657,287.958313136,5.08504574442,1.76589649003062,281.335918565,4.61121566982,1.63904264103221,279.863790596,4.98124087144,1.77988044142185,273.190014542,4.78827105026,1.75272550070598,161.974793989,4.71529155499,2.91112674933251,164.262724188,4.97417487147,3.02818238042675,168.93553078,4.68350855107,2.77236442176821,153.819195347,5.25000564893,3.41310175045874,140.128938439,4.58979998208,3.27541194075198,125.226854096,5.57528269785,4.45214625736421,129.4178381,7.50426679592,5.79847948790608,132.012118274,8.02132086905,6.07620040790589,142.046534174,5.71107269205,4.02056461656024,148.071255453,5.26857563426,3.55813531677141,153.81095492,4.98870621833,3.2434011094494,157.13427048,4.77439685009,3.03841856744909
"94","Grande",155.745021403,52.3389372741,33.6055283196949,127.26316769,17.8464920685,14.0232970720737,66.2754513307,3.0629092374,4.62148378608054,2100.6458217,267.685017098,12.7429866726114,241.171226503,44.1786183625,18.3183620214953,50.8607854085,60.6907503804,119.327198534093,190.310441094,22.7768293204,11.9682499759169,174.928717662,54.7146697544,31.2782660764258,129.555741671,54.1191112042,41.7728388616173,177.43495254,52.9371917591,29.8347033666696,124.943793039,51.1620683255,40.9480671917254,1018.22836404,636.251191869,62.4860998120855,166.741112972,80.5307039833,48.296849258061,25.152242695,24.7601089206,98.4409590064986,64.2073329611,22.4935792525,35.032726349384,449.694025684,230.06409378,51.160140148641,102.695142379,97.3935078625,94.8375021508475,409.724176438,254.939783429,62.2222944336256,112.178671133,105.60702246,94.1418019962025,158.795458775,81.4889864084,51.3169501426758,146.080215894,72.2875516411,49.4848335202037,115.176809976,64.9068338749,56.3540819444687,75.0683044854,52.954432849,70.5416663024527,64.1183696259,66.9915071896,104.480989738921,43.8451516843,41.5057039804,94.6642955628371,25.4422110553,24.6460418494,96.8706760423869,42.8659966499,41.366522575,96.501949815499,40.9817606551,30.5259809543,74.4867484127995,64.5198213289,47.7555837828,74.0169188308169,101.303927043,64.8128326278,63.9785983817678,140.03033687,81.5166537241,58.2135668214364,231.713940071,49.6538573634,21.4289469801366,229.859668714,52.350627133,22.7750381029813,229.184999069,49.0520451029,21.4028166337938,221.728084869,48.4168567917,21.8361407939393,203.709101061,40.2801383431,19.7733621783733,191.017680998,41.2329731149,21.5859458137447,193.001861158,44.2512495213,22.9278874596313,203.546808115,43.4176936819,21.3305696532317,221.246789503,48.0690395398,21.7264348322434,234.271729015,44.4438036155,18.9710486204908,239.595198213,44.1622150578,18.4320117377894,235.702400893,46.8364684955,19.8710188432752,121.618834915,59.9791038957,49.3172820950141,120.311557789,60.8080497886,50.5421514824402,114.146845338,59.629111668,52.2389484277313,97.0148892611,61.4503544766,63.341158191931,75.4963707426,60.5836725905,80.2471324046239,57.3813512004,64.2073367909,111.895825817452,51.096966313,60.5873578592,118.573297459707,57.1367950865,58.0336265942,101.569621653336,80.9899497487,57.6992037404,71.2424244235639,102.937465103,58.0257279882,56.3698823651224,110.987158012,57.6926370614,51.9813626141884,118.866182766,59.4481676987,50.0126834355653
"38","Guapore",202.839879154,10.7740220993,5.31158968553721,132.152705301,7.45507640472,5.64125901754324,73.0118099423,1.39765686255,1.91428874815533,997.925981873,422.106174449,42.2983449791288,282.463334249,10.2591169002,3.63201720587079,102.45385883,18.9748854548,18.5204204814625,180.009475419,12.6026155839,7.00108455655762,210.387118923,10.0571404545,4.78030238067038,188.354984894,14.234004664,7.55700979828616,212.079648448,10.1416214737,4.7819871203656,188.151057402,14.3021108875,7.60139809203537,1482.75281516,165.460123911,11.1589822807482,239.486954133,27.9978842843,11.6907763872396,12.2942872837,3.804266645,30.9433687143765,62.5041197473,2.97772505895,4.76404606766521,654.158060972,73.6468829726,11.2582703426706,70.496978852,12.4688484865,17.6870678567331,601.026778358,74.55187166,12.4040848668465,81.264625103,21.3405350978,26.2605470347665,239.412386707,27.9424768195,11.6712744916147,199.329854436,19.2619580512,9.663358309121,196.557127163,25.0943365279,12.7669430715122,119.697610547,17.7022434459,14.7891368633036,69.2054380665,9.03238599672,13.0515552665684,21.5225212854,4.3330327197,20.1325516757154,12.3141993958,3.84514003194,31.2252539393788,36.6602581708,6.64106512896,18.1151619228084,70.6775611096,12.0660711609,17.0719970687572,125.92254875,25.9124249175,20.5780657830752,177.221505081,25.503228849,14.3905948870842,214.231804449,28.7727047877,13.430641104715,267.546278495,10.5105909375,3.928513226431,266.904284537,11.00866233,4.12457310271237,270.81598462,9.31473406604,3.43950674813753,273.059187037,9.23021418709,3.3802979812722,258.732079099,9.09773511208,3.51627642917788,266.686624554,12.2493371917,4.59315768542404,263.125652293,7.633603814,2.9011248988752,279.70694864,11.0396194716,3.94685206258807,276.916781104,9.82406040179,3.54765802297133,275.475144191,11.2203957648,4.07310641319435,268.264487778,10.7217344049,3.99670284117989,262.074979401,9.26873838743,3.53667427871775,156.329442461,10.2799636565,6.57583337768544,158.872287833,10.9243813381,6.87620319887585,153.849491898,12.1888297132,7.92256741496489,142.916781104,13.661188272,9.55884128264742,131.376544905,19.5208939319,14.8587359684454,112.934084043,19.4093444805,17.1864363579642,102.966767372,20.0253271305,19.4483401213832,108.22342763,16.9684970853,15.6791347833787,128.409228234,13.1228456197,10.2195502614394,143.626750893,12.8042297073,8.91493376247088,151.89261192,10.5665130398,6.95656813470642,152.484207635,10.4248180355,6.8366542327149
"26","Huallaga",170.134120425,59.8630034176,35.1857718299307,117.170720189,15.8419404297,13.5203917874248,80.4946871311,4.73058401661,5.87688974914009,543.138134593,123.416732146,22.7228994403941,236.618654073,56.162874809,23.7356074182017,92.0630460449,68.5594463082,74.4701041879093,144.555608028,17.2261960689,11.9166570594503,172.250059032,59.1167819232,34.3203260744413,162.341440378,61.3437799085,37.7868890196277,174.620779221,59.1173227108,33.8546895590136,161.772609209,60.9498720284,37.6762619620338,1682.44226682,620.549053577,36.8838245338371,208.537662338,67.0137745851,32.135094367982,69.6365997639,37.6563273705,54.0754825740662,32.9282172373,8.69477415061,26.4052380605678,542.609917355,173.411406315,31.9587609383015,245.580165289,124.799662396,50.8182988838431,496.556788666,158.458339504,31.9114234506185,253.509090909,129.331661726,51.016577457739,165.441558442,65.7904517277,39.766581231018,168.060212515,54.3545569576,32.3423112134579,197.500826446,54.5341000024,27.6120869890691,155.662337662,51.3648825107,32.9976301796469,131.532939787,67.1620995523,51.0610495447453,94.4871310508,53.9912276941,57.1413557525333,83.3017709563,42.3665300186,50.8590988309545,72.5678866588,34.6073445351,47.6896133103847,112.836835891,41.2139585414,36.5252696213606,189.129397875,66.335804678,35.0742959176779,166.428099174,65.5873667829,39.4088300644043,145.493270366,55.9183427214,38.4336282913518,226.012042503,58.4354907964,25.8550341606794,225.912160567,60.5142334457,26.7866206466353,226.59527745,60.0474159467,26.4998532283842,231.250059032,56.782582484,24.5546239952062,233.39905549,55.7652983467,23.892683811263,229.99338843,53.3684566395,23.2043438308415,226.378040142,52.3467770427,23.1236108457625,229.293978749,56.4753751992,24.6301169822787,230.292561983,59.8213920026,25.9762588454837,228.363164109,57.354226601,25.1153581729251,229.248642267,53.6325448337,23.3949236529111,230.087839433,53.6877045141,23.3335688867353,117.717591499,60.1876841011,51.1288783049994,119.722077922,59.6357100964,49.8117900486602,121.089964581,59.6333597666,49.2471527041449,120.093506494,61.0043700825,50.797392684631,114.177095632,66.6710956035,58.3927058526564,99.9719008264,70.5078351566,70.5276528442087,95.840377804,70.236399769,73.2847692990507,93.4824085006,66.7926737059,71.4494574724947,104.85974026,64.4854315493,61.4968446320849,116.169067296,62.7979330002,54.0573617933853,118.685950413,63.8894934281,53.830713075793,119.487367178,63.9790846767,53.5446434110399
"13","Iriri",217.833383189,3.60377516835,1.65437230767482,126.865390368,11.7096495086,9.22997948820689,73.8697277894,3.04300448479,4.11942019532751,451.200418786,69.8285381779,15.4761687424362,303.904277595,10.0217586916,3.29766950663181,132.457672749,12.6665601937,9.56272289163832,171.446604846,21.9838900236,12.8225869758965,214.658988932,3.47247832365,1.61767198332888,213.592431947,4.08898144135,1.91438498268732,221.660933293,3.38845887847,1.5286676042237,213.061770864,4.24633164401,1.99300495193973,2120.56221956,278.483805052,13.1325458165421,323.515255758,45.540661296,14.0768203308675,13.7831289261,9.27719451994,67.3083344839975,63.2663775052,5.82985628459,9.21477807720354,916.554442118,142.702537857,15.5694557027337,65.8656895004,28.6436359515,43.4879467121134,530.068501346,105.753317102,19.950877449511,412.560574334,422.792681294,102.480146576419,300.553993419,64.1036846238,21.328508696417,291.732276398,33.5818517653,11.5111883333353,281.132814837,26.0227932845,9.25640548208075,201.19264134,21.4965923252,10.6845817928661,75.8834878851,25.0349090315,32.9912471464239,23.1863595573,13.472342327,58.104603673147,13.8531259348,9.25227065992,66.7883241909876,28.8362249477,9.223466819,31.9856945065747,133.520490577,32.500048765,24.3408697980012,220.189201316,45.1704149475,20.5143643182913,242.870475621,70.7046472875,29.1120800528405,307.61112773,56.4297096805,18.3444955639024,261.278492372,4.26078275653,1.63074377758719,263.977265929,3.79308028321,1.43689657132452,271.528567155,2.85144304545,1.05014476941657,282.717768471,6.96556236742,2.46378655472958,285.132366138,6.38623557202,2.239744178649,286.80735866,6.4951934408,2.26465369338721,291.783128926,7.35832929491,2.52184878611545,303.902781932,10.0248928004,3.29871702281525,292.95602752,5.33825996531,1.8222051993607,283.886778343,4.02213608703,1.41680993757671,282.891414897,4.87147353933,1.7220294723697,270.590188453,3.34230035105,1.2351890399864,163.003440024,5.14287231404,3.15506980299482,164.344451092,4.40843508522,2.68243622217105,170.67424469,3.48005094103,2.03900181152165,164.748279988,10.2129535622,6.19912606246566,155.261740951,11.1212281707,7.1628902925994,134.81812743,14.6476047428,10.8647145766101,132.97442417,11.9396893199,8.97893665975632,134.703260544,13.3968359034,9.9454429308517,149.132216572,10.0483211873,6.73786081791974,159.196380497,8.90036208085,5.59080680921494,162.825157045,7.39829443063,4.54370477197534,163.877505235,5.96804077876,3.64176936316052
"36","Isiboro",188.355750487,43.2414810489,22.9573458400382,118.500974659,14.2423502611,12.0187621258677,64.8625730994,2.90620476355,4.48055731476506,1924.07309942,201.390302921,10.4668737888237,265.065302144,35.1183827056,13.2489550392082,84.1384015595,46.44842816,55.2047903205686,180.926900585,14.0717154247,7.77756949309429,204.324561404,46.4132102197,22.715433671202,161.661793372,41.0741928707,25.4074831250846,206.041910331,43.1553610006,20.9449431580557,158.880116959,40.5406475971,25.5165016070335,3021.08576998,990.089802596,32.7726479146785,419.876218324,125.909019412,29.9871757239753,91.4483430799,39.9915897857,43.7313443183532,46.5565302144,9.82246010241,21.0979212951997,1178.15497076,351.103918184,29.801165966945,336.363547758,131.515359789,39.0991713179396,1106.62670565,411.476244554,37.1829310148729,344.388888889,135.629741348,39.3827285733701,419.720272904,126.239826828,30.0771335047888,380.252436647,109.612473585,28.8262383146164,369.168615984,115.763765257,31.3579649636353,269.045808967,103.308112594,38.3979638971709,221.380116959,95.1502134177,42.9804693956874,123.301169591,56.3912980668,45.7346011022073,95.8869395712,40.9910712118,42.7493790031357,125.200779727,44.315990973,35.395938483475,140.158869396,44.2751355279,31.5892499124023,233.09454191,76.545911954,32.8389979991703,272.541910331,85.331121464,31.3093576545222,371.334307992,116.840481768,31.4650381753892,255.184210526,41.519226672,16.2702961074348,252.882066277,42.6063024424,16.848289429797,254.736842105,39.8004886411,15.6241587640843,251.161793372,39.5988798931,15.7662833034678,234.545808967,32.84683498,14.0044433642476,224.790448343,31.6651576494,14.0865227516621,224.634502924,34.6509458646,15.4254780158698,236.249512671,36.3103114567,15.3694757065025,253.280701754,39.814520722,15.7195240088485,262.066276803,34.2843500743,13.0823204315114,264.725146199,35.8618272571,13.5468155451095,259.299220273,38.592249666,14.8832879733956,154.472709552,50.1789753495,32.4840390869225,156.443469786,51.8630414596,33.1512983766876,154.658869396,53.5678743108,34.6361476195981,140.2417154,54.2743917963,38.7006046250202,118.186159844,51.3957568681,43.4871197574571,95.5126705653,50.2918028509,52.6545876617663,84.1510721248,46.4045015274,55.1442784455318,91.5458089669,45.8741216378,50.1105644873231,115.123781676,47.0875266438,40.9016503439067,142.204678363,48.3519123149,34.0016326266525,145.268031189,47.4561179411,32.6679707521867,153.944444444,48.7396696041,31.6605576642487
"34","Itonamas",206.174743025,14.1479597788,6.8621207288637,127.865394028,6.60835918909,5.16821555928018,67.5733398597,3.34313985122,4.94742432172398,2031.68461413,548.575469505,27.0010151029228,290.371186164,10.4742382729,3.60718927083358,101.868657203,20.8509197199,20.4684348379591,188.502528961,15.3415788488,8.13865942985522,225.081579377,11.1180879489,4.93958145294412,182.674498287,18.9138225811,10.3538385261551,226.03932126,11.0294960711,4.87945902934888,176.517865884,19.9540109761,11.3042444039137,1022.429597,288.227012183,28.1904018651956,156.196116822,45.2504898433,28.9703039768057,19.6885299396,9.29070753369,47.1884267753449,52.0383423071,8.84254305731,16.9923611423409,432.515418502,126.79821517,29.3164612741808,90.5814977974,34.840694119,38.4633672065423,415.909936368,114.096842452,27.4330648236897,96.0531897536,36.0112667513,37.4909639582795,152.173927231,47.9491535254,31.5094408075657,135.473160385,40.6823145289,30.02979661306,112.154837657,36.6080518883,32.6406356186412,76.8138358623,22.0483330695,28.7035959368373,70.3047805515,23.4094718539,33.2971266964584,40.164790341,16.0292274743,39.9086546654706,19.8055147659,9.20157482248,46.4596600050141,36.0145211291,13.7064872854,38.0582244485963,46.444770762,20.3060670916,43.7208899052505,75.9856420297,28.3443465294,37.3022399657046,115.098711046,29.9475946256,26.0190529967197,141.995105237,43.7157340405,30.7867894231532,280.908794257,9.18387799046,3.26934513202096,284.083537282,11.4200222401,4.01995214131811,278.334638603,11.3881420398,4.0915288506521,272.116005874,15.5844455163,5.72713298001154,250.068363518,15.556823015,6.22102804055029,243.403654756,24.822763351,10.1981884273199,242.923641703,15.2351356899,6.27157389173614,259.083700441,21.1454883882,8.16164365114716,278.248490782,15.7242645644,5.65115897671464,287.767172459,12.2524084699,4.25775058537842,285.015989558,10.3819568201,3.64258750402047,281.382117801,11.3169173681,4.02190354402819,170.596997879,12.0521558198,7.06469396861736,171.902757383,13.4572317562,7.82839784600851,162.527818567,15.2023578204,9.35369585000184,146.483928863,17.4623603654,11.9210076497414,127.444607603,22.2637941214,17.4693888899195,109.420296949,22.3834677933,20.456412948443,102.773861968,22.2041895975,21.6048995068547,105.035079132,18.5886746415,17.6975871252871,129.691303638,16.1592354988,12.45976796093,152.202316854,14.0382035159,9.22338358972954,161.417033774,14.2770415161,8.84481716848377,170.000326318,13.405458371,7.88554861119734
"16","Jamanxim",222.900252982,4.91865414434,2.20666153516533,119.584748825,7.81175053855,6.53239699485567,69.9512106975,2.46862593404,3.52906820257255,413.79833755,50.7096423297,12.2546752193205,307.558727864,5.6321463209,1.83124255975935,137.302493675,10.9653957261,7.98630486060617,170.256234189,15.4284354643,9.0618916469003,221.8709794,5.94253105442,2.67837239033705,219.285146368,5.29710081276,2.4156222619249,226.699674738,4.54648836506,2.00551164015319,218.821105891,5.40357025746,2.46940085393392,2484.82002168,132.688543219,5.33996595573504,350.179978316,20.4710375751,5.84586179756601,23.8489338634,13.9463432292,58.4778477272013,58.950487893,6.53439419502,11.0845464194978,978.041561258,73.6978521274,7.53524748300129,95.4748825443,43.3448031113,45.3991688245211,630.121069751,72.4522360306,11.4981452785304,543.419949404,433.232167918,79.7232726537093,298.075171666,37.244241019,12.4949155646996,304.915431876,20.3774662697,6.68298949132457,315.016624503,23.1636221662,7.35314277547895,229.772677991,22.6788041673,9.87010482081264,85.9363932056,34.1241954844,39.7086661558613,28.1037224431,12.9230469841,45.9833995666039,24.2938200217,15.0147755721,61.8049181178108,43.0773400795,16.4276892269,38.1353379679024,204.70798699,33.2286819334,16.2322352058609,300.833032165,20.7051064103,6.88259073855418,303.560534875,39.1788667026,12.9064427688972,346.527285869,25.2483843902,7.28611726112235,264.041199855,4.96650520112,1.88095842764212,266.820383086,4.22461723925,1.58331878186696,273.320202385,3.44623114467,1.26087684503307,283.032164799,3.29240769647,1.16326273333922,287.998192989,2.92769084386,1.01656569906736,291.923744127,3.12762560524,1.07138445164616,297.179616914,3.2413868182,1.09071639968431,307.558727864,5.6321463209,1.83124255975935,288.172750271,4.04713042542,1.40441121570795,280.766534153,3.55884910632,1.2675474721573,282.398626671,3.89542162579,1.37940530083676,271.477773762,4.17300179893,1.53714307477282,171.160462595,6.33034564377,3.69848593991526,171.812432237,5.98515366964,3.48353934096225,177.934586194,4.87001847085,2.73697125163754,175.346584749,8.63320392765,4.92350845612876,165.722804481,9.70859088193,5.85833127331796,143.132634622,12.5668479702,8.77986212116327,137.319118179,10.9395820579,7.96653969452374,142.102638236,12.0561097965,8.48408583131128,160.565233104,9.47734207479,5.9024870400502,169.96458258,8.25988536322,4.85976856933249,172.345861944,7.30877185645,4.24075853867894,172.741597398,6.85658344864,3.96927176309612
"72","Japura1",223.865666553,3.24166284216,1.44803930503231,97.0501193317,1.32967295214,1.37008894094753,87.7538356631,1.615247556,1.84065749809635,412.260143198,64.2724673154,15.5902694878101,279.495056256,2.60236577802,0.931095459390307,169.365496079,3.73929604071,2.20782634437289,110.129560177,2.17247818954,1.97265673816221,221.953290147,5.59853010122,2.52239112901281,223.703375384,3.05612554877,1.36615084306349,227.329696556,2.9649724311,1.30426093731648,218.258438459,4.2515556868,1.9479456175064,3000.24684623,316.415086692,10.546301784788,339.533583362,33.8029020781,9.95568737071302,175.867030344,24.1113038854,13.7099624859974,20.6556426867,4.96884940501,24.055651428408,926.174906239,75.8228489517,8.18666630254543,592.630753495,92.6368379148,15.6314597864658,798.608932833,142.093171181,17.7925847481991,866.890896693,101.289734555,11.6842540325891,200.515854074,39.7427652446,19.8202608108649,203.782816229,31.6319971509,15.5224065189843,257.52437777,33.32631905,12.9410346851762,284.833958404,28.1229106524,9.87344023513914,315.411524037,24.6739273373,7.82277293533688,262.861575179,27.9745378818,10.6423077860468,321.209341971,48.8621622328,15.2119368424881,282.827480395,44.0450003319,15.5730978723801,189.558472554,20.3093466376,10.7140273731708,211.998636209,29.0453634556,13.7007312759151,230.720081827,56.9876593049,24.6999129220277,239.002727583,63.9119588619,26.7411001992456,269.416638254,3.41986675126,1.26935989307231,275.096488237,3.76915242457,1.37012015265088,277.981929765,2.93677218186,1.05646154206595,278.219570406,2.60913163768,0.937795868878867,270.8189567,2.95060286752,1.08951120094172,265.898397545,4.78988174048,1.80139548966984,265.024889192,6.28982865075,2.37329734196899,267.630753495,4.1639231987,1.55584630851394,272.967950904,1.36925813618,0.501618644842872,278.074667576,3.02645725317,1.08836136694934,276.482100239,2.77047350546,1.00204443725837,273.257415615,2.84325433195,1.04050399713797,170.500170474,4.15638918517,2.43776248059753,173.47869076,4.09518182846,2.3606252794042,178.374701671,3.84498481644,2.15556622123008,181.122059325,3.45554312701,1.90785326750812,180.395158541,3.13602361855,1.73841894866444,173.074326628,2.82189800516,1.6304544181329,169.773951585,4.01315302107,2.36382141288662,171.871462666,4.27269182998,2.48598095559539,173.145584726,4.25118404004,2.4552656348514,178.415956359,3.44478304927,1.93075951252845,181.218547562,3.25707868271,1.79732081871789,175.381861575,2.71842064187,1.55000101918037
"1","Jari",217.723505684,8.18321381673,3.75853484033413,92.5903923726,2.21931616476,2.39691841441721,81.938027136,3.89194567523,4.74986500318123,457.039970664,119.482484249,26.1426772094818,278.246057939,11.2650810805,4.04860401758851,165.801980198,8.58557879793,5.17821246023548,112.444077741,4.19846925217,3.73382870535931,217.975064173,7.25400397418,3.32790541968724,213.476714338,6.47004525853,3.03079672112899,223.305097176,9.64139101289,4.31758662691477,211.946094609,7.2955089115,3.44215302714533,2407.15108177,84.720255717,3.51952382044522,378.474147415,38.3871479885,10.1426076921466,84.7161716172,23.1606237169,27.3390821076689,41.6061606161,7.64468116834,18.3739163987696,919.968463513,52.6080054026,5.71845747860862,324.408874221,61.3599188604,18.9143774219318,684.469013568,147.431328923,21.539518371251,383.946828016,40.2102436293,10.4728677762704,129.757609094,14.386293792,11.0870521524315,146.492849285,10.9814927578,7.49626538865091,182.355335534,13.0342512298,7.14772133846875,285.967363403,19.8513738231,6.9418319583289,377.804180418,39.7729964631,10.5274103688041,237.130913091,13.0751721272,5.51390451660866,267.852585259,45.8116179752,17.1032950572056,238.367803447,49.7198904622,20.8584757434554,161.785845251,27.902542253,17.2465905220021,175.373303997,33.1328845238,18.8927754502286,109.423175651,51.5219117562,47.0850086827371,94.8401173451,15.0273225205,15.8449008090313,255.121745508,5.2071000473,2.04102556484614,258.954528786,5.10269892597,1.97049997537864,266.04620462,5.21042994431,1.95846806074613,261.138980565,6.57824548535,2.51905918875739,258.576824349,8.85236559988,3.42349536628697,264.995966263,8.26684045625,3.11960992192818,272.680601393,7.60495090448,2.78895926796032,277.635496883,11.064130886,3.98512834641696,269.165016502,16.9774731847,6.30745904699463,265.076274294,11.5848955021,4.37040075840625,258.481848185,6.55978266556,2.53781173092861,262.532453245,4.79184912888,1.82524067773372,166.544554455,7.60686816042,4.56746735749643,168.585625229,7.80486615176,4.62961544980966,169.585258526,8.88297233084,5.2380568971908,173.669966997,8.37039000197,4.81971071147528,176.640997433,7.17668311431,4.06286378508031,173.778511184,6.92614453296,3.98561622249512,173.01650165,8.39487195318,4.85206432514872,172.914924826,8.38621860384,4.84991021583524,171.412541254,11.7756950297,6.8697978243323,171.276861019,12.3797919301,7.22794185767258,172.95489549,11.7828328216,6.8126622193711,169.435643564,8.63191083433,5.0945070663774
